chaps_id,birth_date,breed,reg_no,reg_name,elec_id,sire_id,dam_id,sex,sex_date,birth_weight,calving_ease,state,herd_id,cow_age
562,2010-03-21,ARLOLOAN,,,,20425,409,2,0000-00-00,60,1,,H38,2
563,2011-02-27,ARARLOAN,,,982000172933799,20083,471,2,0000-00-00,58,1,,H38,2
564,2011-02-28,ARARLOAN,,,982000172933768,20083,480,3,0000-00-00,94,3,,H38,2
565,2011-03-01,ARARLOAN,,,982000172933725,20083,448,2,0000-00-00,62,1,,H38,2
566,2011-03-02,ARANLOAN,,,982000172933760,20083,463,3,0000-00-00,62,1,,H38,2
567,2011-03-02,ARLOANAN,,,982000172933733,20425,10096,3,0000-00-00,81,1,,H38,5
568,2011-03-03,ARARLOLO,,,982000172933732,20083,478,2,0000-00-00,80,1,,H38,2
569,2011-03-03,ARARANAN,,,982000172933757,20083,10176,3,0000-00-00,68,5,,H38,2
570,2011-03-04,ARANARHP,,,982000172933808,20083,10167,2,0000-00-00,62,1,,H38,2
571,2011-03-04,ARARLOAN,,,982000172933750,20083,453,2,0000-00-00,72,1,,H38,2
572,2011-03-05,ARLOARHH,,,982000172933727,20425,10130,3,0000-00-00,82,1,,H38,3
573,2011-03-05,ARARLOAN,,,982000172933763,20083,461,2,0000-00-00,80,1,,H38,2
574,2011-03-05,ARLOARAN,,,982000172933739,20425,10129,2,0000-00-00,62,1,,H38,3
575,2011-03-05,ARLOHHAR,,,982000172933731,20425,372,2,0000-00-00,48,1,,H38,5
576,2011-03-06,ARLOANHH,,,982000172933743,20447,10138,2,0000-00-00,70,1,,H38,3
577,2011-03-07,ARARLOAN,,,982000172933758,20083,472,3,0000-00-00,68,1,,H38,2
578,2011-03-08,ARANARHH,,,982000172933721,20083,10163,3,0000-00-00,80,1,,H38,2
579,2011-03-08,ARARLOAN,,,982000172933754,20425,422,2,0000-00-00,54,1,,H38,3
580,2011-03-08,LOLOAN,,,982000172933715,20133,10088,2,0000-00-00,68,1,,H38,5
581,2011-03-10,LOARLOAN,,,982000172933770,20133,426,2,0000-00-00,60,1,,H38,3
582,2011-03-10,LOLOLOAN,,,982000172933765,20133,409,2,0000-00-00,68,1,,H38,3
583,2011-03-11,ARAN,,,982000172933773,20447,10055,3,0000-00-00,78,1,,H38,8
584,2011-03-11,ARARLOAN,,,982000172933761,20425,424,2,0000-00-00,60,1,,H38,3
585,2011-03-11,ARLOLOAN,,,982000172933730,20425,395,2,0000-00-00,58,1,,H38,3
586,2011-03-11,ARLOAN,,,982000172933737,20425,10141,2,0000-00-00,70,1,,H38,3
587,2011-03-11,ARLOANHH,,,982000172933748,20425,10104,3,0000-00-00,80,1,,H38,5
588,2011-03-12,ARARLOAN,,,982000172933796,20425,400,2,0000-00-00,62,1,,H38,3
589,2011-03-13,ARLOLOHH,,,982000172933719,20425,373,2,0000-00-00,64,1,,H38,5
590,2011-03-13,ARLOANHH,,,982000172933777,20425,10082,3,0000-00-00,68,1,,H38,5
591,2011-03-14,LOARLOAN,,,982000172933753,20430,479,2,0000-00-00,52,1,,H38,2
592,2011-03-14,ARLOANHH,,,982000172933740,20425,10102,3,0000-00-00,70,1,,H38,5
593,2011-03-14,LOLOANAN,,,982000172933771,20133,10086,3,0000-00-00,80,1,,H38,5
594,2011-03-14,ARLOLOAN,,,982000172933751,20425,375,2,0000-00-00,70,1,,H38,5
595,2011-03-14,ARHHARHH,,,982000172933722,20425,10056,3,0000-00-00,60,1,,H38,8
596,2011-03-15,LOARLOAN,,,982000172933807,20430,485,2,0000-00-00,56,1,,H38,2
597,2011-03-16,LOLOLOHH,,,982000172933717,20133,414,3,0000-00-00,70,1,,H38,3
598,2011-03-16,ARLOHHHH,,,982000172933746,20425,10077,2,0000-00-00,62,1,,H38,6
599,2011-03-16,ARARLOAN,,,982000172933720,20425,402,2,0000-00-00,62,1,,H38,3
600,2011-03-16,ARLOANAN,,,,20425,10106,2,0000-00-00,61,1,,H38,5
601,2011-03-17,ARLOANAR,,,982000172933776,20425,10063,2,0000-00-00,60,1,,H38,7
602,2011-03-17,ARLOANHH,,,982000172933767,20425,10116,3,0000-00-00,68,1,,H38,5
603,2011-03-17,ARLOANHH,,,982000172933735,20425,10142,3,0000-00-00,76,1,,H38,3
604,2011-03-17,ARLOANAN,,,982000172933766,20447,10113,2,0000-00-00,70,1,,H38,5
605,2011-03-17,ARLOHHAR,,,982000172933798,20437,420,3,0000-00-00,68,1,,H38,3
606,2011-03-17,ARLOAN,,,982000172933729,20425,10111,2,0000-00-00,74,1,,H38,5
607,2011-03-18,ARLOAN,,,982000172933716,20437,10093,3,0000-00-00,66,1,,H38,5
608,2011-03-18,LOLOANHH,,,9.82E+14,0,0,1,0000-00-00,0,0,,H38,NULL
609,2011-03-18,LOARLOAN,,,982000172933724,20133,407,3,0000-00-00,60,1,,H38,3
610,2011-03-19,ARLOANHH,,,982000172933723,20425,10103,3,0000-00-00,62,1,,H38,5
611,2011-03-19,ARLOANAN,,,982000172933769,20425,10119,3,0000-00-00,78,1,,H38,5
612,2011-03-19,ARLOARHH,,,982000172933718,20425,10095,2,0000-00-00,62,1,,H38,5
613,2011-03-19,ARLOANHH,,,982000172933749,20425,10156,3,0000-00-00,68,1,,H38,3
614,2011-03-20,LOARLOAN,,,982000172933782,20430,467,2,0000-00-00,60,1,,H38,2
615,2011-03-20,ARLOANAN,,,982000172933726,20437,10157,2,0000-00-00,61,1,,H38,3
616,2011-03-22,LOARLOAN,,,982000172933791,20430,475,2,0000-00-00,54,1,,H38,2
617,2011-03-22,ARLOARAN,,,982000172933784,20437,10131,2,0000-00-00,52,1,,H38,3
618,2011-03-24,ARANARHH,,,982000172933764,20425,10057,3,0000-00-00,74,1,,H38,8
619,2011-03-25,ARLOANHH,,,982000172933762,20447,10078,2,0000-00-00,84,1,,H38,6
620,2011-03-26,LOARLOAN,,,982000172933734,20430,457,3,0000-00-00,70,1,,H38,2
621,2011-03-29,ARLOANHH,,,982000172933772,20425,10139,2,0000-00-00,78,1,,H38,3
622,2011-03-30,ARLOARHH,,,982000172933756,20425,10124,3,0000-00-00,68,1,,H38,3
623,2011-03-31,ARLOANHH,,,982000172933744,20425,10098,3,0000-00-00,68,1,,H38,5
624,2011-04-01,ARLOHH,,,982000172933774,20425,10070,2,0000-00-00,70,1,,H38,6
625,2011-04-02,ARARLOLO,,,982000172933741,20447,417,2,0000-00-00,78,1,,H38,3
626,2011-04-03,ARLOANHH,,,982000172933752,20425,10108,3,0000-00-00,70,1,,H38,5
627,2011-04-04,LOLOANAN,,,982000172933755,20133,10118,3,0000-00-00,82,1,,H38,5
628,2011-04-04,LOARLOAN,,,,20430,452,3,0000-00-00,70,1,,H38,2
629,2011-04-04,LOLOANAN,,,982000172933742,20133,10114,3,0000-00-00,64,1,,H38,5
630,2011-04-02,ARARLOAN,,,982000172933747,20447,403,2,0000-00-00,70,1,,H38,3
631,2011-04-05,LOLOANAR,,,,20133,10148,3,0000-00-00,82,1,,H38,3
632,2011-04-07,ARLOAN,,,982000172933759,20425,10117,3,0000-00-00,62,1,,H38,5
633,2011-04-08,LOANLOHH,,,982000172933790,20430,456,3,0000-00-00,70,1,,H38,2
634,2011-04-09,ARLOANHH,,,982000172933745,20425,10115,3,0000-00-00,78,1,,H38,5
635,2011-04-11,ARARLOAN,,,,20425,434,2,0000-00-00,56,1,,H38,3
636,2011-04-13,LOLOANGV,,,9.82E+14,0,0,1,0000-00-00,0,0,,H38,NULL
637,2011-04-16,LOARLOAN,,,982000172933795,20430,466,3,0000-00-00,65,1,,H38,2
638,2011-04-17,ARLOARAN,,,982000172933794,20425,10134,2,0000-00-00,70,1,,H38,3
639,2011-03-06,ARLOLOAN,,,,20425,401,2,0000-00-00,64,1,,H38,3
640,2011-03-10,ARARLOAN,,,,20425,439,2,0000-00-00,44,1,,H38,3
641,2011-03-11,ARARLOHH,,,,20425,406,3,0000-00-00,72,1,,H38,3
642,2011-03-11,LOARLOAN,,,,20430,470,2,0000-00-00,52,1,,H38,2
643,2011-02-22,ARLOAN,,,,20447,408,2,0000-00-00,54,1,,H38,3
644,2011-04-04,LOLOANAR,,,,20133,10150,2,0000-00-00,68,1,,H38,3
645,2011-02-24,ARLOANAN,,,,20425,10126,0,0000-00-00,0,1,,H38,3
646,1990-03-15,HP,,,,20245,0,2,0000-00-00,84,0,,H38,4
647,1990-03-15,HP,,,,20246,0,2,0000-00-00,90,0,,H38,5
648,1990-03-16,HP,,,,20247,0,2,0000-00-00,92,0,,H38,2
649,1990-03-16,HP,,,,20246,0,2,0000-00-00,74,0,,H38,5
650,1990-03-20,HP,,,,20243,0,2,0000-00-00,80,0,,H38,4
651,1990-03-21,HP,,,,20246,0,2,0000-00-00,94,0,,H38,10
652,1990-03-22,HP,,,,20246,0,2,0000-00-00,112,0,,H38,7
653,1990-03-24,HP,,,,20061,0,2,0000-00-00,80,0,,H38,5
654,1990-03-24,HP,,,,20243,0,2,0000-00-00,62,0,,H38,4
655,1990-03-26,HP,,,,20246,0,2,0000-00-00,100,0,,H38,11
656,1990-03-26,HP,,,,20061,0,2,0000-00-00,92,0,,H38,6
657,1990-03-26,HP,,,,20246,0,2,0000-00-00,94,0,,H38,4
658,1990-03-27,HP,,,,20245,0,2,0000-00-00,80,0,,H38,5
659,1990-03-29,HP,,,,20246,0,2,0000-00-00,102,0,,H38,4
660,1990-04-09,HP,,,,20245,0,2,0000-00-00,82,0,,H38,5
661,1990-04-21,HP,,,,20244,0,2,0000-00-00,84,0,,H38,7
662,1990-04-29,HP,,,,20246,0,2,0000-00-00,96,0,,H38,9
663,1990-05-04,HP,,,,20246,0,2,0000-00-00,78,0,,H38,9
664,1990-05-15,HP,,,,20245,0,2,0000-00-00,90,0,,H38,7
665,2012-05-01,ARLOAN,,,949000000007586,20437,10088,3,0000-00-00,56,1,,H38,6
666,2012-05-07,ARLOLOAN,,,949000000103766,531,10195,2,0000-00-00,50,1,,H38,2
667,2012-05-08,ARLOANHH,,,949000000008590,20437,10138,2,0000-00-00,60,1,,H38,4
668,2012-05-12,ARARLOAN,,,,20437,479,3,0000-00-00,55,1,,H38,3
669,2012-05-15,ARLOLOAN,,,949000000006904,20439,409,2,0000-00-00,60,1,,H38,4
670,2012-05-15,ARLOLOAN,,,949000000100203,495,10196,3,0000-00-00,60,1,,H38,2
671,2012-05-16,ARLOANSM,,,949000000007946,495,10185,3,0000-00-00,65,1,,H38,2
672,2012-05-16,ARLOARHH,,,949000000007518,20437,10124,2,0000-00-00,65,1,,H38,4
673,2012-05-16,ARLOARAN,,,949000000102384,20425,10134,3,0000-00-00,82,1,,H38,4
674,2012-05-16,ARLOANAN,,,949000000007754,20437,10113,3,0000-00-00,68,1,,H38,6
675,2012-05-16,ARLOLOAN,,,949000000007884,531,10193,2,0000-00-00,55,1,,H38,2
676,2012-05-17,ARLOAN,,,949000000008855,20444,10141,2,0000-00-00,75,1,,H38,4
677,2012-05-17,ARARLOAN,,,949000000095491,20439,403,3,0000-00-00,75,1,,H38,4
678,2012-05-17,ARARLOAN,,,949000000008250,20425,485,3,0000-00-00,75,1,,H38,3
679,2012-05-18,ARLOARAN,,,949000000009163,20425,10131,3,0000-00-00,77,1,,H38,4
680,2012-05-19,ARARLOLO,,,949000000101246,20444,478,2,0000-00-00,80,1,,H38,3
681,2012-05-19,ANANARMX,,,949000000132746,20424,10156,2,0000-00-00,55,1,,H38,4
682,2012-05-19,ARLOANHH,,,949000000007264,20425,10082,2,0000-00-00,75,1,,H38,6
683,2012-05-19,ARLOANGV,,,949000000197192,20439,10059,3,0000-00-00,75,1,,H38,8
684,2012-05-20,ARLOLOAN,,,949000000102593,531,10187,2,0000-00-00,65,1,,H38,2
685,2012-05-20,ARARLOAN,,,949000000007211,20437,422,2,0000-00-00,42,1,,H38,4
686,2012-05-20,ARANLOAN,,,949000000122342,20437,463,2,0000-00-00,65,1,,H38,3
687,2012-05-20,ARLOHH,,,949000000008438,20439,10070,2,0000-00-00,70,1,,H38,7
688,2012-05-21,ARLOLOAN,,,949000000101668,495,10191,2,0000-00-00,55,1,,H38,2
689,2012-05-21,ARLOLOAN,,,949000000198653,531,10194,2,0000-00-00,52,1,,H38,2
690,2012-05-21,ARARLOAN,,,949000000007621,20439,472,2,0000-00-00,82,1,,H38,3
691,2012-05-21,ARLOARAN,,,949000000007641,20439,10129,3,0000-00-00,85,1,,H38,4
692,2012-05-22,ARLOLOAN,,,949000000006832,495,10183,2,0000-00-00,55,1,,H38,2
693,2012-05-22,ARLOANHH,,,949000000008044,20444,10104,2,0000-00-00,80,1,,H38,6
694,2012-05-22,ARLOLOAN,,,949000000009032,20439,375,2,0000-00-00,78,1,,H38,6
695,2012-05-23,ARLOAN,,,949000000009116,20439,10111,2,0000-00-00,73,1,,H38,6
696,2012-05-24,ARARLOAN,,,949000000101344,20439,480,2,0000-00-00,86,1,,H38,3
697,2012-05-24,ARARLOAN,,,949000000008495,20439,424,2,0000-00-00,80,1,,H38,4
698,2012-05-25,ARLOLOAN,,,949000000006501,495,10190,3,0000-00-00,70,1,,H38,2
699,2012-05-25,ARLOANAN,,,949000000008651,20439,10086,2,0000-00-00,82,1,,H38,6
700,2012-05-25,ARARLOAN,,,949000000008850,20437,461,3,0000-00-00,72,1,,H38,3
701,2012-05-25,ARLOANHH,,,949000000005913,20437,10078,3,0000-00-00,75,1,,H38,7
702,2012-05-25,ARLOANHH,,,,20447,10115,3,0000-00-00,100,1,,H38,6
703,2012-05-25,ARLOHHAR,,,949000000007274,20439,372,2,0000-00-00,72,1,,H38,6
704,2012-05-25,ARLOARHH,,,949000000108996,20444,10056,2,0000-00-00,67,1,,H38,9
705,2012-05-26,ARLOLOAN,,,949000000196243,531,10184,2,0000-00-00,63,1,,H38,2
706,2012-05-26,ARARLOAN,,,949000000100973,20447,448,3,0000-00-00,90,1,,H38,3
707,2012-05-26,ARLOANHH,,,949000000007263,20447,10142,3,0000-00-00,90,1,,H38,4
708,2012-05-27,ARANARHH,,,949000000250181,20437,10163,3,0000-00-00,80,1,,H38,3
709,2012-05-28,ARLOLOAN,,,949000000133039,521,10188,2,0000-00-00,75,1,,H38,2
710,2012-05-28,ARARLOAN,,,949000000009462,20425,400,2,0000-00-00,60,1,,H38,4
711,2012-05-28,ARLOANHH,,,949000000009472,20437,10103,2,0000-00-00,60,1,,H38,6
712,2012-05-29,ARLOLOAN,,,,495,10186,2,0000-00-00,75,1,,H38,2
713,2012-05-29,ARLOANHH,,,949000000194301,20437,10108,3,0000-00-00,75,1,,H38,6
714,2012-05-29,ARARLOAN,,,949000000100832,20439,457,3,0000-00-00,82,1,,H38,3
715,2012-05-29,ARLOHHAR,,,949000000005918,20425,420,3,0000-00-00,75,1,,H38,4
716,2012-05-29,ARARLOAN,,,949000000006513,20425,467,3,0000-00-00,80,3,,H38,3
717,2012-05-30,ARLOLOHH,,,949000000096964,20439,373,3,0000-00-00,75,1,,H38,6
718,2012-05-30,ARLOANHH,,,949000000008059,20437,10102,3,0000-00-00,72,1,,H38,6
719,2012-05-31,ARARLOAN,,,949000000007957,20425,471,2,0000-00-00,82,1,,H38,3
720,2012-05-31,ARLOANAN,,,949000000009082,20439,10118,2,0000-00-00,75,1,,H38,6
721,2012-06-01,ARLOLOAN,,,949000000008771,521,10180,3,0000-00-00,60,1,,H38,2
722,2012-06-01,ARARLOAN,,,949000000015966,20444,402,3,0000-00-00,85,1,,H38,4
723,2012-06-02,ARLOANAN,,,949000000007584,20437,10157,2,0000-00-00,85,1,,H38,4
724,2012-06-02,ARLOLOAR,,,949000000008916,531,10182,2,0000-00-00,75,1,,H38,2
725,2012-06-02,ARLOLOAR,,,949000000133100,521,10181,3,0000-00-00,75,1,,H38,2
726,2012-06-02,ARLOANAR,,,949000000008282,20437,10057,2,0000-00-00,60,1,,H38,9
727,2012-06-02,ARLOARHH,,,949000000008063,20439,10095,3,0000-00-00,65,1,,H38,6
728,2012-06-04,ARLOANHH,,,949000000100994,20447,10062,3,0000-00-00,75,1,,H38,8
729,2012-06-04,ARANLOHH,,,949000000040546,20425,456,3,0000-00-00,82,1,,H38,3
730,2012-06-05,ARLOHHAN,,,949000000008356,20439,10055,3,0000-00-00,75,1,,H38,9
731,2012-06-06,ARLOAN,,,949000000100038,20439,10093,2,0000-00-00,80,1,,H38,6
732,2012-06-09,ARARLOAN,,,949000000101373,20425,434,3,0000-00-00,85,1,,H38,4
733,2012-06-09,ARANARHP,,,949000000007971,20425,10167,3,0000-00-00,80,1,,H38,3
734,2012-06-09,ARARANAN,,,949000000006971,20437,10176,2,0000-00-00,70,1,,H38,3
735,2012-06-12,ARLOLOAN,,,949000000007732,531,10192,2,0000-00-00,70,1,,H38,2
736,2012-06-12,ARLOANAN,,,949000000007303,20447,10096,2,0000-00-00,72,1,,H38,6
737,2012-06-17,ARARLOAN,,,949000000007001,20425,466,2,0000-00-00,58,1,,H38,3
738,2012-06-17,ARLOANHH,,,949000000182907,20447,10139,2,0000-00-00,75,1,,H38,4
739,2012-06-23,ARARLOAN,,,949000000009164,20439,453,3,0000-00-00,70,1,,H38,3
740,2012-06-24,ARLOANAN,,,949000000101477,20439,10119,3,0000-00-00,80,1,,H38,6
741,2012-07-11,ARARLOLO,,,949000000007259,20437,417,3,0000-00-00,70,1,,H38,4
742,2012-05-18,ARLOANHH,,,,20439,10156,2,0000-00-00,70,4,,H38,4
743,2012-05-25,ARLOLOAN,,,,531,10189,2,0000-00-00,70,4,,H38,2
744,2012-06-01,ARLOLOAR,,,,531,10182,3,0000-00-00,62,1,,H38,2
745,2012-06-08,ARLOLOHH,,,,20439,414,2,0000-00-00,80,1,,H38,4
746,2012-07-17,ARARLOAN,,,,20444,407,0,0000-00-00,0,0,,H38,4
10000,0000-01-01,AR,148465,,,0,0,2,0000-00-00,0,0,,H38,NULL
10001,0000-01-01,AR,151595,,,0,0,2,0000-00-00,0,0,,H38,NULL
10002,1992-03-08,HH,19306637,"SR SANDI 272",,19189990,19161582,2,0000-00-00,0,0,,H38,NULL
10003,1993-03-09,HH,19381981,"LS SANDI 372",,19189990,19236483,2,0000-00-00,0,0,,H38,NULL
10004,1993-04-03,HH,19382093,"SR PREVA 343",,19249880,18769107,2,0000-00-00,0,0,,H38,NULL
10005,1995-05-03,HH,19532315,"SR VENCI 5111",,19358298,19161667,2,0000-00-00,0,0,,H38,NULL
10006,1995-03-19,HH,19532358,"SR BRIDGET 511",,19292672,19306529,2,0000-00-00,0,0,,H38,NULL
10007,1995-08-25,HH,19555135,"BB MS PATRIOT 5332",,19151357,19319084,2,0000-00-00,0,0,,H38,NULL
10008,1996-02-04,HH,19564652,"ORE 4040 MISS 6041",,19432948,19432956,2,0000-00-00,0,0,,H38,NULL
10009,0000-01-01,HH,19570055,,,19396807,19285956,2,0000-00-00,0,0,,H38,NULL
10010,1996-04-01,HH,19583593,"SR MANDY 622",,19436461,18959010,2,0000-00-00,0,0,,H38,NULL
10011,1996-04-02,HH,19583594,"SR BONITA 626",,18869978,18958920,2,0000-00-00,0,0,,H38,NULL
10012,1996-03-25,HH,19583647,"SR MANDY 616",,19436461,19236584,2,0000-00-00,0,0,,H38,NULL
10013,0000-01-01,AR,274459,,,0,0,2,0000-00-00,0,0,,H38,NULL
10014,0000-01-01,AR,359436,,,312276,148465,2,0000-00-00,0,0,,H38,NULL
10015,1996-09-01,HH,40005441,"BB MS MARK DON 6329",,19458354,19378860,2,0000-00-00,0,0,,H38,NULL
10016,1997-03-21,HH,40042479,"SR YAMPETTE 710",,17949501,18846366,2,0000-00-00,0,0,,H38,NULL
10017,1997-04-03,HH,40042525,"SR YAMPETTE 736",,17949501,19236634,2,0000-00-00,0,0,,H38,NULL
10018,1997-04-19,HH,40045544,"BB MS 4033 LAD 7223",,19436462,19306127,2,0000-00-00,0,0,,H38,NULL
10019,1997-04-28,HH,40045567,"BB MS RED STAN",,19283697,19142515,2,0000-00-00,0,0,,H38,NULL
10020,0000-01-01,AR,405675,,,185629,151595,2,0000-00-00,0,0,,H38,NULL
10021,1998-04-09,HH,41007692,"SR LADY DOM 8155",,19498500,19458797,2,0000-00-00,0,0,,H38,NULL
10022,1998-03-13,HH,41034505,"BB MS WASH 8045",,19278446,19435984,2,0000-00-00,0,0,,H38,NULL
10023,1998-04-10,HH,41034704,"BB MS 4017 LAD 8160",,19427728,19523897,2,0000-00-00,0,0,,H38,NULL
10024,1998-04-25,HH,41053020,"SR GOLDIE 851",,40036740,19050987,2,0000-00-00,0,0,,H38,NULL
10025,1998-04-13,HH,41053182,"DS GOLDIE 843",,40036740,19381968,2,0000-00-00,0,0,,H38,NULL
10026,1998-03-26,HH,41053189,"SR WESTY 813",,40036739,19532301,2,0000-00-00,0,0,,H38,NULL
10027,1999-03-13,HH,41131050,"SR MARVEL 978",,19408550,40042479,2,0000-00-00,0,0,,H38,NULL
10028,2000-03-12,HH,42078300,"SR LORI 016",,41003694,40042587,2,0000-00-00,0,0,,H38,NULL
10029,1999-01-09,HH,42167185,"LCI STANDARD LADY 101J",,0,0,2,0000-00-00,0,0,,H38,NULL
10030,0000-01-01,AN,10895323,"9J9 G A R 856",,0,0,2,0000-00-00,0,0,,H38,NULL
10031,1978-04-04,AR,100626,,,0,0,2,0000-00-00,0,0,,H38,NULL
10032,0000-01-01,AR,87349,,,0,0,2,0000-00-00,0,0,,H38,NULL
10033,1981-04-16,AR,130370,,,0,0,2,0000-00-00,0,0,,H38,NULL
10034,0000-01-01,AN,11246381,"B F TRAVELER 7112 9118",,0,0,2,0000-00-00,0,0,,H38,NULL
10035,0000-01-01,AN,11264984,"B/R ELINE 972",,0,0,2,0000-00-00,0,0,,H38,NULL
10036,0000-01-01,AN,9890479,"BASIN ENCHANTRESS 1051",,0,0,2,0000-00-00,0,0,,H38,NULL
10037,1982-05-06,AR,140489,,,0,0,2,0000-00-00,0,0,,H38,NULL
10038,1962-05-06,AR,9319,,,0,0,2,0000-00-00,0,0,,H38,NULL
10039,0000-01-01,,,,,0,0,2,0000-00-00,0,0,,H38,NULL
10040,0000-01-01,,,,,0,0,2,0000-00-00,0,0,,H38,NULL
10041,1961-11-04,AR,4396,,,0,0,2,0000-00-00,0,0,,H38,NULL
10042,1993-02-15,AR,404379,,,0,0,2,0000-00-00,0,0,,H38,NULL
10043,1995-02-12,AR,475841,,,0,0,2,0000-00-00,0,0,,H38,NULL
10044,1976-04-18,AR,77420,,,0,0,2,0000-00-00,0,0,,H38,NULL
10045,1985-04-20,AR,183245,,,0,0,2,0000-00-00,0,0,,H38,NULL
10046,1988-01-10,AR,303922,,,0,0,2,0000-00-00,0,0,,H38,NULL
10047,0000-01-01,,,,,0,0,2,0000-00-00,0,0,,H38,NULL
10048,0000-01-01,AN,10973044,"LANDMARCK GAY LADY 774",,0,0,2,0000-00-00,0,0,,H38,NULL
10049,0000-01-01,AN,11291067,"M D G ELONEMAR 9144",,0,0,2,0000-00-00,0,0,,H38,NULL
10050,1972-03-07,AR,49527,,,0,0,2,0000-00-00,0,0,,H38,NULL
10051,1971-02-23,AR,41713,,,0,0,2,0000-00-00,0,0,,H38,NULL
10052,1968-03-26,AR,23376,,,0,0,2,0000-00-00,0,0,,H38,NULL
10053,1991-04-01,AR,356162,,,0,0,2,0000-00-00,0,0,,H38,NULL
10054,0000-01-01,AR,268297,,,0,0,2,0000-00-00,0,0,,H38,NULL
10055,2003-03-01,LOHHAN,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10056,2003-03-06,LOARHHAR,,,9.49E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10057,2003-04-09,LOANARHH,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10058,2004-03-16,LOHHAN,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10059,2004-03-19,LOANGV,,,9.49E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10060,2004-03-20,LOANANHH,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10061,2004-03-20,LOAN,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10062,2004-03-21,LOANHH,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10063,2004-03-23,LOANAR,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10064,2004-04-05,LOHHAN,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10065,0000-01-01,AN,11136428,"PAPA BLACKBIRD 8810",,0,0,2,0000-00-00,0,0,,H38,NULL
10066,1973-08-26,AR,58495,,,0,0,2,0000-00-00,0,0,,H38,NULL
10067,1970-09-10,AR,33457,,,0,0,2,0000-00-00,0,0,,H38,NULL
10068,0000-01-01,AN,1041891,"BLACKCAP SAMANTHA PP 338",,0,0,2,0000-00-00,0,0,,H38,NULL
10069,2005-03-20,LOANHHAR,,,9.85E+14,307,0,2,0000-00-00,0,0,,H38,NULL
10070,2005-03-29,LOHH,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10072,2005-04-08,LOANANAN,,,,307,0,2,0000-00-00,0,0,,H38,NULL
10073,2005-04-10,LOANANAN,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10074,2005-04-10,LOANHHAN,,,9.82E+14,307,0,2,0000-00-00,0,0,,H38,NULL
10075,2005-04-12,LOANHHAR,,,,307,0,2,0000-00-00,0,0,,H38,NULL
10076,2005-04-12,LOANHHAN,,,,307,0,2,0000-00-00,0,0,,H38,NULL
10077,2005-05-07,LOHHHHAR,,,9.82E+14,307,0,2,0000-00-00,0,0,,H38,NULL
10078,2005-05-07,LOANHHAN,,,9.82E+14,307,0,2,0000-00-00,0,0,,H38,NULL
10079,1978-03-21,AR,95647,,,0,0,2,0000-00-00,0,0,,H38,NULL
10080,1974-05-04,AR,66267,,,0,0,2,0000-00-00,0,0,,H38,NULL
10081,1975-03-15,AR,73399,,,0,0,2,0000-00-00,0,0,,H38,NULL
10082,2006-03-22,LOANHHAN,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10084,2006-03-28,LOHHHHAR,,,9.99E+14,307,0,2,0000-00-00,0,0,,H38,NULL
10086,2006-03-28,LOANANGV,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10088,2006-03-29,LOAN,,,9.82E+14,307,0,2,0000-00-00,0,0,,H38,NULL
10089,2006-03-31,LOANHP,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10090,2006-03-31,LOANAR,,,9.99E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10091,2006-03-31,LOANANHH,,,9.82E+14,307,0,2,0000-00-00,0,0,,H38,NULL
10092,2006-04-01,LOAN,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10093,2006-04-01,LOAN,,,9.49E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10095,2006-04-01,LOARHH,,,9.82E+14,307,0,2,0000-00-00,0,0,,H38,NULL
10096,2006-04-02,LOANANHH,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10097,2006-04-03,LOARHPAN,,,9.99E+14,307,0,2,0000-00-00,0,0,,H38,NULL
10098,2006-04-03,LOANHHAR,,,9.82E+14,307,0,2,0000-00-00,0,0,,H38,NULL
10099,2006-04-06,LOANHHAN,,,9.99E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10100,2006-04-08,LOANANHH,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10101,2006-04-09,LOANANHH,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10102,2006-04-09,LOANHH,,,9.82E+14,0,0,2,0000-00-00,0,0,,H38,NULL
10103,2006-04-09,LOANHHAN,,,9.99E+14,0,0,2,0000-00-00,0,0,,H38,NULL
