chaps_id,start_date,exit_date,herd_id,producer_id,entry_code,exit_code
531,2010-03-27,NULL,H38,0,NULL,NULL
532,2010-03-27,NULL,H38,0,NULL,NULL
533,2010-03-28,NULL,H38,0,NULL,NULL
534,2010-03-29,NULL,H38,0,NULL,NULL
535,2010-03-29,NULL,H38,0,NULL,NULL
536,2010-03-30,NULL,H38,0,NULL,NULL
537,2010-03-30,NULL,H38,0,NULL,NULL
538,2010-03-31,NULL,H38,0,NULL,NULL
539,2010-03-31,NULL,H38,0,NULL,NULL
540,2010-04-02,NULL,H38,0,NULL,NULL
541,2010-04-03,NULL,H38,0,NULL,NULL
542,2010-04-03,NULL,H38,0,NULL,NULL
543,2010-04-04,NULL,H38,0,NULL,NULL
544,2010-04-05,NULL,H38,0,NULL,NULL
545,2010-04-07,NULL,H38,0,NULL,NULL
546,2010-04-08,NULL,H38,0,NULL,NULL
547,2010-04-10,NULL,H38,0,NULL,NULL
548,2010-04-12,NULL,H38,0,NULL,NULL
549,2010-04-12,NULL,H38,0,NULL,NULL
550,2010-04-13,NULL,H38,0,NULL,NULL
551,2010-04-14,NULL,H38,0,NULL,NULL
552,2010-04-19,NULL,H38,0,NULL,NULL
553,2010-05-02,NULL,H38,0,NULL,NULL
554,2010-05-08,NULL,H38,0,NULL,NULL
555,2010-01-30,NULL,H38,0,NULL,NULL
556,2010-03-25,NULL,H38,0,NULL,NULL
557,2010-04-03,NULL,H38,0,NULL,NULL
558,2010-05-18,NULL,H38,0,NULL,NULL
559,2010-05-18,NULL,H38,0,NULL,NULL
560,2010-01-30,NULL,H38,0,NULL,NULL
561,2010-03-14,NULL,H38,0,NULL,NULL
562,2010-03-21,NULL,H38,0,NULL,NULL
563,2011-02-27,NULL,H38,0,NULL,NULL
564,2011-02-28,NULL,H38,0,NULL,NULL
565,2011-03-01,NULL,H38,0,NULL,NULL
566,2011-03-02,NULL,H38,0,NULL,NULL
567,2011-03-02,NULL,H38,0,NULL,NULL
568,2011-03-03,NULL,H38,0,NULL,NULL
569,2011-03-03,NULL,H38,0,NULL,NULL
570,2011-03-04,NULL,H38,0,NULL,NULL
571,2011-03-04,NULL,H38,0,NULL,NULL
572,2011-03-05,NULL,H38,0,NULL,NULL
573,2011-03-05,NULL,H38,0,NULL,NULL
574,2011-03-05,NULL,H38,0,NULL,NULL
575,2011-03-05,NULL,H38,0,NULL,NULL
576,2011-03-06,NULL,H38,0,NULL,NULL
577,2011-03-07,NULL,H38,0,NULL,NULL
578,2011-03-08,NULL,H38,0,NULL,NULL
579,2011-03-08,NULL,H38,0,NULL,NULL
580,2011-03-08,NULL,H38,0,NULL,NULL
581,2011-03-10,NULL,H38,0,NULL,NULL
582,2011-03-10,NULL,H38,0,NULL,NULL
583,2011-03-11,NULL,H38,0,NULL,NULL
584,2011-03-11,NULL,H38,0,NULL,NULL
585,2011-03-11,NULL,H38,0,NULL,NULL
586,2011-03-11,NULL,H38,0,NULL,NULL
587,2011-03-11,NULL,H38,0,NULL,NULL
588,2011-03-12,NULL,H38,0,NULL,NULL
589,2011-03-13,NULL,H38,0,NULL,NULL
590,2011-03-13,NULL,H38,0,NULL,NULL
591,2011-03-14,NULL,H38,0,NULL,NULL
592,2011-03-14,NULL,H38,0,NULL,NULL
593,2011-03-14,NULL,H38,0,NULL,NULL
594,2011-03-14,NULL,H38,0,NULL,NULL
595,2011-03-14,NULL,H38,0,NULL,NULL
596,2011-03-15,NULL,H38,0,NULL,NULL
597,2011-03-16,NULL,H38,0,NULL,NULL
598,2011-03-16,NULL,H38,0,NULL,NULL
599,2011-03-16,NULL,H38,0,NULL,NULL
600,2011-03-16,NULL,H38,0,NULL,NULL
601,2011-03-17,NULL,H38,0,NULL,NULL
602,2011-03-17,NULL,H38,0,NULL,NULL
603,2011-03-17,NULL,H38,0,NULL,NULL
604,2011-03-17,NULL,H38,0,NULL,NULL
605,2011-03-17,NULL,H38,0,NULL,NULL
606,2011-03-17,NULL,H38,0,NULL,NULL
607,2011-03-18,NULL,H38,0,NULL,NULL
608,2011-03-18,NULL,H38,0,NULL,NULL
609,2011-03-18,NULL,H38,0,NULL,NULL
610,2011-03-19,NULL,H38,0,NULL,NULL
611,2011-03-19,NULL,H38,0,NULL,NULL
612,2011-03-19,NULL,H38,0,NULL,NULL
613,2011-03-19,NULL,H38,0,NULL,NULL
614,2011-03-20,NULL,H38,0,NULL,NULL
615,2011-03-20,NULL,H38,0,NULL,NULL
616,2011-03-22,NULL,H38,0,NULL,NULL
617,2011-03-22,NULL,H38,0,NULL,NULL
618,2011-03-24,NULL,H38,0,NULL,NULL
619,2011-03-25,NULL,H38,0,NULL,NULL
620,2011-03-26,NULL,H38,0,NULL,NULL
621,2011-03-29,NULL,H38,0,NULL,NULL
622,2011-03-30,NULL,H38,0,NULL,NULL
623,2011-03-31,NULL,H38,0,NULL,NULL
624,2011-04-01,NULL,H38,0,NULL,NULL
625,2011-04-02,NULL,H38,0,NULL,NULL
626,2011-04-03,NULL,H38,0,NULL,NULL
627,2011-04-04,NULL,H38,0,NULL,NULL
628,2011-04-04,NULL,H38,0,NULL,NULL
629,2011-04-04,NULL,H38,0,NULL,NULL
630,2011-04-02,NULL,H38,0,NULL,NULL
631,2011-04-05,NULL,H38,0,NULL,NULL
632,2011-04-07,NULL,H38,0,NULL,NULL
633,2011-04-08,NULL,H38,0,NULL,NULL
634,2011-04-09,NULL,H38,0,NULL,NULL
635,2011-04-11,NULL,H38,0,NULL,NULL
636,2011-04-13,NULL,H38,0,NULL,NULL
637,2011-04-16,NULL,H38,0,NULL,NULL
638,2011-04-17,NULL,H38,0,NULL,NULL
639,2011-03-06,NULL,H38,0,NULL,NULL
640,2011-03-10,NULL,H38,0,NULL,NULL
641,2011-03-11,NULL,H38,0,NULL,NULL
642,2011-03-11,NULL,H38,0,NULL,NULL
643,2011-02-22,NULL,H38,0,NULL,NULL
644,2011-04-04,NULL,H38,0,NULL,NULL
645,2011-02-24,NULL,H38,0,NULL,NULL
646,1990-03-15,NULL,H38,0,NULL,NULL
647,1990-03-15,NULL,H38,0,NULL,NULL
648,1990-03-16,NULL,H38,0,NULL,NULL
649,1990-03-16,NULL,H38,0,NULL,NULL
650,1990-03-20,NULL,H38,0,NULL,NULL
651,1990-03-21,NULL,H38,0,NULL,NULL
652,1990-03-22,NULL,H38,0,NULL,NULL
653,1990-03-24,NULL,H38,0,NULL,NULL
654,1990-03-24,NULL,H38,0,NULL,NULL
655,1990-03-26,NULL,H38,0,NULL,NULL
656,1990-03-26,NULL,H38,0,NULL,NULL
657,1990-03-26,NULL,H38,0,NULL,NULL
658,1990-03-27,NULL,H38,0,NULL,NULL
659,1990-03-29,NULL,H38,0,NULL,NULL
660,1990-04-09,NULL,H38,0,NULL,NULL
661,1990-04-21,NULL,H38,0,NULL,NULL
662,1990-04-29,NULL,H38,0,NULL,NULL
663,1990-05-04,NULL,H38,0,NULL,NULL
664,1990-05-15,NULL,H38,0,NULL,NULL
665,2012-05-01,NULL,H38,0,NULL,NULL
666,2012-05-07,NULL,H38,0,NULL,NULL
667,2012-05-08,NULL,H38,0,NULL,NULL
668,2012-05-12,NULL,H38,0,NULL,NULL
669,2012-05-15,NULL,H38,0,NULL,NULL
670,2012-05-15,NULL,H38,0,NULL,NULL
671,2012-05-16,NULL,H38,0,NULL,NULL
672,2012-05-16,NULL,H38,0,NULL,NULL
673,2012-05-16,NULL,H38,0,NULL,NULL
674,2012-05-16,NULL,H38,0,NULL,NULL
675,2012-05-16,NULL,H38,0,NULL,NULL
676,2012-05-17,NULL,H38,0,NULL,NULL
677,2012-05-17,NULL,H38,0,NULL,NULL
678,2012-05-17,NULL,H38,0,NULL,NULL
679,2012-05-18,NULL,H38,0,NULL,NULL
680,2012-05-19,NULL,H38,0,NULL,NULL
681,2012-05-19,NULL,H38,0,NULL,NULL
682,2012-05-19,NULL,H38,0,NULL,NULL
683,2012-05-19,NULL,H38,0,NULL,NULL
684,2012-05-20,NULL,H38,0,NULL,NULL
685,2012-05-20,NULL,H38,0,NULL,NULL
686,2012-05-20,NULL,H38,0,NULL,NULL
687,2012-05-20,NULL,H38,0,NULL,NULL
688,2012-05-21,NULL,H38,0,NULL,NULL
689,2012-05-21,NULL,H38,0,NULL,NULL
690,2012-05-21,NULL,H38,0,NULL,NULL
691,2012-05-21,NULL,H38,0,NULL,NULL
692,2012-05-22,NULL,H38,0,NULL,NULL
693,2012-05-22,NULL,H38,0,NULL,NULL
694,2012-05-22,NULL,H38,0,NULL,NULL
695,2012-05-23,NULL,H38,0,NULL,NULL
696,2012-05-24,NULL,H38,0,NULL,NULL
697,2012-05-24,NULL,H38,0,NULL,NULL
698,2012-05-25,NULL,H38,0,NULL,NULL
699,2012-05-25,NULL,H38,0,NULL,NULL
700,2012-05-25,NULL,H38,0,NULL,NULL
701,2012-05-25,NULL,H38,0,NULL,NULL
702,2012-05-25,NULL,H38,0,NULL,NULL
703,2012-05-25,NULL,H38,0,NULL,NULL
704,2012-05-25,NULL,H38,0,NULL,NULL
705,2012-05-26,NULL,H38,0,NULL,NULL
706,2012-05-26,NULL,H38,0,NULL,NULL
707,2012-05-26,NULL,H38,0,NULL,NULL
708,2012-05-27,NULL,H38,0,NULL,NULL
709,2012-05-28,NULL,H38,0,NULL,NULL
710,2012-05-28,NULL,H38,0,NULL,NULL
711,2012-05-28,NULL,H38,0,NULL,NULL
712,2012-05-29,NULL,H38,0,NULL,NULL
713,2012-05-29,NULL,H38,0,NULL,NULL
714,2012-05-29,NULL,H38,0,NULL,NULL
715,2012-05-29,NULL,H38,0,NULL,NULL
716,2012-05-29,NULL,H38,0,NULL,NULL
717,2012-05-30,NULL,H38,0,NULL,NULL
718,2012-05-30,NULL,H38,0,NULL,NULL
719,2012-05-31,NULL,H38,0,NULL,NULL
720,2012-05-31,NULL,H38,0,NULL,NULL
721,2012-06-01,NULL,H38,0,NULL,NULL
722,2012-06-01,NULL,H38,0,NULL,NULL
723,2012-06-02,NULL,H38,0,NULL,NULL
724,2012-06-02,NULL,H38,0,NULL,NULL
725,2012-06-02,NULL,H38,0,NULL,NULL
726,2012-06-02,NULL,H38,0,NULL,NULL
727,2012-06-02,NULL,H38,0,NULL,NULL
728,2012-06-04,NULL,H38,0,NULL,NULL
729,2012-06-04,NULL,H38,0,NULL,NULL
730,2012-06-05,NULL,H38,0,NULL,NULL
731,2012-06-06,NULL,H38,0,NULL,NULL
732,2012-06-09,NULL,H38,0,NULL,NULL
733,2012-06-09,NULL,H38,0,NULL,NULL
734,2012-06-09,NULL,H38,0,NULL,NULL
735,2012-06-12,NULL,H38,0,NULL,NULL
736,2012-06-12,NULL,H38,0,NULL,NULL
737,2012-06-17,NULL,H38,0,NULL,NULL
738,2012-06-17,NULL,H38,0,NULL,NULL
739,2012-06-23,NULL,H38,0,NULL,NULL
740,2012-06-24,NULL,H38,0,NULL,NULL
741,2012-07-11,NULL,H38,0,NULL,NULL
742,2012-05-18,NULL,H38,0,NULL,NULL
743,2012-05-25,NULL,H38,0,NULL,NULL
744,2012-06-01,NULL,H38,0,NULL,NULL
745,2012-06-08,NULL,H38,0,NULL,NULL
746,2012-07-17,NULL,H38,0,NULL,NULL
10000,0000-01-01,NULL,H38,0,NULL,NULL
10001,0000-01-01,NULL,H38,0,NULL,NULL
10002,1992-03-08,NULL,H38,0,NULL,NULL
10003,1993-03-09,NULL,H38,0,NULL,NULL
10004,1993-04-03,NULL,H38,0,NULL,NULL
10005,1995-05-03,NULL,H38,0,NULL,NULL
10006,1995-03-19,NULL,H38,0,NULL,NULL
10007,1995-08-25,NULL,H38,0,NULL,NULL
10008,1996-02-04,NULL,H38,0,NULL,NULL
10009,0000-01-01,NULL,H38,0,NULL,NULL
10010,1996-04-01,NULL,H38,0,NULL,NULL
10011,1996-04-02,NULL,H38,0,NULL,NULL
10012,1996-03-25,NULL,H38,0,NULL,NULL
10013,0000-01-01,NULL,H38,0,NULL,NULL
10014,0000-01-01,NULL,H38,0,NULL,NULL
10015,1996-09-01,NULL,H38,0,NULL,NULL
10016,1997-03-21,NULL,H38,0,NULL,NULL
10017,1997-04-03,NULL,H38,0,NULL,NULL
10018,1997-04-19,NULL,H38,0,NULL,NULL
10019,1997-04-28,NULL,H38,0,NULL,NULL
10020,0000-01-01,NULL,H38,0,NULL,NULL
10021,1998-04-09,NULL,H38,0,NULL,NULL
10022,1998-03-13,NULL,H38,0,NULL,NULL
10023,1998-04-10,NULL,H38,0,NULL,NULL
10024,1998-04-25,NULL,H38,0,NULL,NULL
10025,1998-04-13,NULL,H38,0,NULL,NULL
10026,1998-03-26,NULL,H38,0,NULL,NULL
10027,1999-03-13,NULL,H38,0,NULL,NULL
10028,2000-03-12,NULL,H38,0,NULL,NULL
10029,1999-01-09,NULL,H38,0,NULL,NULL
10030,0000-01-01,NULL,H38,0,NULL,NULL
10031,1978-04-04,NULL,H38,0,NULL,NULL
10032,0000-01-01,NULL,H38,0,NULL,NULL
10033,1981-04-16,NULL,H38,0,NULL,NULL
10034,0000-01-01,NULL,H38,0,NULL,NULL
10035,0000-01-01,NULL,H38,0,NULL,NULL
10036,0000-01-01,NULL,H38,0,NULL,NULL
10037,1982-05-06,NULL,H38,0,NULL,NULL
10038,1962-05-06,NULL,H38,0,NULL,NULL
10039,0000-01-01,NULL,H38,0,NULL,NULL
10040,0000-01-01,NULL,H38,0,NULL,NULL
10041,1961-11-04,NULL,H38,0,NULL,NULL
10042,1993-02-15,NULL,H38,0,NULL,NULL
10043,1995-02-12,NULL,H38,0,NULL,NULL
10044,1976-04-18,NULL,H38,0,NULL,NULL
10045,1985-04-20,NULL,H38,0,NULL,NULL
10046,1988-01-10,NULL,H38,0,NULL,NULL
10047,0000-01-01,NULL,H38,0,NULL,NULL
10048,0000-01-01,NULL,H38,0,NULL,NULL
10049,0000-01-01,NULL,H38,0,NULL,NULL
10050,1972-03-07,NULL,H38,0,NULL,NULL
10051,1971-02-23,NULL,H38,0,NULL,NULL
10052,1968-03-26,NULL,H38,0,NULL,NULL
10053,1991-04-01,NULL,H38,0,NULL,NULL
10054,0000-01-01,NULL,H38,0,NULL,NULL
10055,2003-03-01,NULL,H38,0,NULL,NULL
10056,2003-03-06,2013-11-14,H38,0,NULL,J
10057,2003-04-09,NULL,H38,0,NULL,NULL
10058,2004-03-16,NULL,H38,0,NULL,NULL
10059,2004-03-19,NULL,H38,0,NULL,NULL
10060,2004-03-20,NULL,H38,0,NULL,NULL
10061,2004-03-20,NULL,H38,0,NULL,NULL
10062,2004-03-21,2013-11-14,H38,0,NULL,J
10063,2004-03-23,NULL,H38,0,NULL,NULL
10064,2004-04-05,NULL,H38,0,NULL,NULL
10065,0000-01-01,NULL,H38,0,NULL,NULL
10066,1973-08-26,NULL,H38,0,NULL,NULL
10067,1970-09-10,NULL,H38,0,NULL,NULL
10068,0000-01-01,NULL,H38,0,NULL,NULL
10069,2005-03-20,NULL,H38,0,NULL,NULL
10070,2005-03-29,NULL,H38,0,NULL,NULL
10072,2005-04-08,NULL,H38,0,NULL,NULL
10073,2005-04-10,NULL,H38,0,NULL,NULL
10074,2005-04-10,NULL,H38,0,NULL,NULL
10075,2005-04-12,NULL,H38,0,NULL,NULL
10076,2005-04-12,NULL,H38,0,NULL,NULL
10077,2005-05-07,NULL,H38,0,NULL,NULL
10078,2005-05-07,NULL,H38,0,NULL,NULL
10079,1978-03-21,NULL,H38,0,NULL,NULL
10080,1974-05-04,NULL,H38,0,NULL,NULL
10081,1975-03-15,NULL,H38,0,NULL,NULL
10082,2006-03-22,NULL,H38,0,NULL,NULL
10084,2006-03-28,NULL,H38,0,NULL,NULL
10086,2006-03-28,NULL,H38,0,NULL,NULL
10088,2006-03-29,NULL,H38,0,NULL,NULL
10089,2006-03-31,NULL,H38,0,NULL,NULL
10090,2006-03-31,NULL,H38,0,NULL,NULL
10091,2006-03-31,NULL,H38,0,NULL,NULL
10092,2006-04-01,NULL,H38,0,NULL,NULL
10093,2006-04-01,NULL,H38,0,NULL,NULL
10095,2006-04-01,NULL,H38,0,NULL,NULL
10096,2006-04-02,NULL,H38,0,NULL,NULL
10097,2006-04-03,NULL,H38,0,NULL,NULL
10098,2006-04-03,NULL,H38,0,NULL,NULL
10099,2006-04-06,NULL,H38,0,NULL,NULL
10100,2006-04-08,NULL,H38,0,NULL,NULL
10101,2006-04-09,NULL,H38,0,NULL,NULL
10102,2006-04-09,NULL,H38,0,NULL,NULL
10103,2006-04-09,NULL,H38,0,NULL,NULL
10104,2006-04-13,NULL,H38,0,NULL,NULL
10105,2006-04-13,NULL,H38,0,NULL,NULL
10106,2006-04-13,NULL,H38,0,NULL,NULL
10107,2006-04-15,NULL,H38,0,NULL,NULL
10108,2006-04-15,NULL,H38,0,NULL,NULL
10109,2006-04-15,NULL,H38,0,NULL,NULL
10110,2006-04-17,NULL,H38,0,NULL,NULL
10111,2006-04-22,NULL,H38,0,NULL,NULL
10112,2006-04-26,NULL,H38,0,NULL,NULL
10113,2006-04-26,NULL,H38,0,NULL,NULL
10114,2006-04-28,NULL,H38,0,NULL,NULL
10115,2006-04-30,NULL,H38,0,NULL,NULL
10116,2006-05-05,NULL,H38,0,NULL,NULL
10117,2006-05-09,NULL,H38,0,NULL,NULL
10118,2006-05-15,NULL,H38,0,NULL,NULL
10119,2006-05-26,NULL,H38,0,NULL,NULL
10120,0000-01-01,NULL,H38,0,NULL,NULL
10124,2008-03-21,2013-11-14,H38,0,NULL,K
10125,2008-03-22,NULL,H38,0,NULL,NULL
10126,2008-03-22,NULL,H38,0,NULL,NULL
10129,2008-03-23,NULL,H38,0,NULL,NULL
10130,2008-03-24,NULL,H38,0,NULL,NULL
10131,2008-03-24,2013-11-14,H38,0,NULL,K
10134,2008-03-25,NULL,H38,0,NULL,NULL
10138,2008-03-27,NULL,H38,0,NULL,NULL
10139,2008-03-27,NULL,H38,0,NULL,NULL
10141,2008-03-29,NULL,H38,0,NULL,NULL
10142,2008-03-30,NULL,H38,0,NULL,NULL
10144,2008-04-02,NULL,H38,0,NULL,NULL
10148,2008-04-11,NULL,H38,0,NULL,NULL
10149,2008-04-13,NULL,H38,0,NULL,NULL
10150,2008-04-13,NULL,H38,0,NULL,NULL
10153,2008-04-16,NULL,H38,0,NULL,NULL
10156,2008-04-21,NULL,H38,0,NULL,NULL
10157,2008-04-29,NULL,H38,0,NULL,NULL
10159,0000-01-01,NULL,H38,0,NULL,NULL
10163,2009-03-26,NULL,H38,0,NULL,NULL
10167,2009-04-01,NULL,H38,0,NULL,NULL
10176,2009-04-16,NULL,H38,0,NULL,NULL
10180,2010-03-24,NULL,H38,0,NULL,NULL
10181,2010-03-24,NULL,H38,0,NULL,NULL
10182,2010-04-09,NULL,H38,0,NULL,NULL
10183,2010-03-18,NULL,H38,0,NULL,NULL
10184,2010-03-20,NULL,H38,0,NULL,NULL
10185,2010-03-20,NULL,H38,0,NULL,NULL
10186,2010-03-21,NULL,H38,0,NULL,NULL
10187,2010-03-22,NULL,H38,0,NULL,NULL
10188,2010-03-24,NULL,H38,0,NULL,NULL
10189,2010-03-29,NULL,H38,0,NULL,NULL
10190,2010-04-06,NULL,H38,0,NULL,NULL
10191,2010-04-07,NULL,H38,0,NULL,NULL
10192,2010-04-08,NULL,H38,0,NULL,NULL
10193,2010-04-12,NULL,H38,0,NULL,NULL
10194,2010-04-16,NULL,H38,0,NULL,NULL
10195,2010-04-17,NULL,H38,0,NULL,NULL
10196,2010-04-27,NULL,H38,0,NULL,NULL
10197,2011-02-27,NULL,H38,0,NULL,NULL
10198,2011-02-28,NULL,H38,0,NULL,NULL
10199,2011-03-04,NULL,H38,0,NULL,NULL
10200,2011-03-04,NULL,H38,0,NULL,NULL
10201,2011-03-04,NULL,H38,0,NULL,NULL
10202,2011-03-05,NULL,H38,0,NULL,NULL
10203,2011-03-14,NULL,H38,0,NULL,NULL
10204,2011-03-17,NULL,H38,0,NULL,NULL
10205,2011-03-20,NULL,H38,0,NULL,NULL
10206,2011-03-20,NULL,H38,0,NULL,NULL
10207,2011-03-24,2013-11-14,H38,0,NULL,K
10208,2011-04-15,2013-11-14,H38,0,NULL,K
10209,2011-03-30,NULL,H38,0,NULL,NULL
10210,2011-04-03,NULL,H38,0,NULL,NULL
10211,2011-04-04,NULL,H38,0,NULL,NULL
10212,2011-04-07,NULL,H38,0,NULL,NULL
10213,2011-04-07,NULL,H38,0,NULL,NULL
10214,2011-04-20,NULL,H38,0,NULL,NULL
10215,2011-04-30,2013-11-14,H38,0,NULL,J
10216,2011-05-05,NULL,H38,0,NULL,NULL
10217,2012-05-21,NULL,H38,0,NULL,NULL
10218,2012-05-24,NULL,H38,0,NULL,NULL
10219,2012-05-24,NULL,H38,0,NULL,NULL
10220,2012-05-27,NULL,H38,0,NULL,NULL
10221,2012-06-17,NULL,H38,0,NULL,NULL
10222,2012-06-18,NULL,H38,0,NULL,NULL
20000,0000-01-01,NULL,H38,0,NULL,NULL
20001,2000-03-03,NULL,H38,0,NULL,NULL
20002,2000-02-05,NULL,H38,0,NULL,NULL
20003,2000-02-11,NULL,H38,0,NULL,NULL
20004,2002-03-14,NULL,H38,0,NULL,NULL
20005,2010-02-15,NULL,H38,0,NULL,NULL
20006,2012-01-11,NULL,H38,0,NULL,NULL
20007,0000-01-01,NULL,H38,0,NULL,NULL
20008,2010-01-01,NULL,H38,0,NULL,NULL
20009,1989-02-07,NULL,H38,0,NULL,NULL
20010,1990-02-01,NULL,H38,0,NULL,NULL
20011,1983-03-23,NULL,H38,0,NULL,NULL
20012,1990-12-31,NULL,H38,0,NULL,NULL
20013,1991-02-11,NULL,H38,0,NULL,NULL
20014,1990-09-06,NULL,H38,0,NULL,NULL
20015,1990-04-05,NULL,H38,0,NULL,NULL
20016,1992-03-31,NULL,H38,0,NULL,NULL
20017,1988-02-13,NULL,H38,0,NULL,NULL
20018,1999-01-24,NULL,H38,0,NULL,NULL
20019,0000-01-01,NULL,H38,0,NULL,NULL
20020,0000-01-01,NULL,H38,0,NULL,NULL
20021,0000-01-01,NULL,H38,0,NULL,NULL
20022,0000-01-01,NULL,H38,0,NULL,NULL
20023,0000-01-01,NULL,H38,0,NULL,NULL
20024,0000-01-01,NULL,H38,0,NULL,NULL
20025,0000-01-01,NULL,H38,0,NULL,NULL
20026,0000-01-01,NULL,H38,0,NULL,NULL
20027,1987-05-17,NULL,H38,0,NULL,NULL
20028,0000-01-01,NULL,H38,0,NULL,NULL
20029,0000-01-01,NULL,H38,0,NULL,NULL
20030,1990-04-09,NULL,H38,0,NULL,NULL
20031,1989-03-08,NULL,H38,0,NULL,NULL
20032,2010-09-06,NULL,H38,0,NULL,NULL
20033,1991-04-24,NULL,H38,0,NULL,NULL
20034,0000-01-01,NULL,H38,0,NULL,NULL
20035,1991-08-05,NULL,H38,0,NULL,NULL
20036,1992-01-31,NULL,H38,0,NULL,NULL
20037,0000-01-01,NULL,H38,0,NULL,NULL
20038,1993-04-03,NULL,H38,0,NULL,NULL
20039,0000-01-01,NULL,H38,0,NULL,NULL
20040,0000-01-01,NULL,H38,0,NULL,NULL
20041,0000-01-01,NULL,H38,0,NULL,NULL
20042,1994-01-25,NULL,H38,0,NULL,NULL
20043,1994-02-16,NULL,H38,0,NULL,NULL
20044,1994-02-08,NULL,H38,0,NULL,NULL
20045,1994-02-08,NULL,H38,0,NULL,NULL
20046,1994-04-13,NULL,H38,0,NULL,NULL
20047,0000-01-01,NULL,H38,0,NULL,NULL
20048,0000-01-01,NULL,H38,0,NULL,NULL
20049,1995-02-18,NULL,H38,0,NULL,NULL
20050,1996-01-19,NULL,H38,0,NULL,NULL
20051,1996-09-09,NULL,H38,0,NULL,NULL
20052,1996-02-25,NULL,H38,0,NULL,NULL
20053,2010-09-10,NULL,H38,0,NULL,NULL
20054,2011-01-01,NULL,H38,0,NULL,NULL
20055,0000-01-01,NULL,H38,0,NULL,NULL
20056,1998-02-08,NULL,H38,0,NULL,NULL
20057,2010-02-08,NULL,H38,0,NULL,NULL
20058,2012-05-10,NULL,H38,0,NULL,NULL
20059,0000-01-01,NULL,H38,0,NULL,NULL
20060,1995-08-14,NULL,H38,0,NULL,NULL
20061,0000-01-01,NULL,H38,0,NULL,NULL
20062,0000-01-01,NULL,H38,0,NULL,NULL
20063,2012-03-23,NULL,H38,0,NULL,NULL
20064,0000-01-01,NULL,H38,0,NULL,NULL
20065,0000-01-01,NULL,H38,0,NULL,NULL
20066,0000-01-01,NULL,H38,0,NULL,NULL
20067,0000-01-01,NULL,H38,0,NULL,NULL
20068,0000-01-01,NULL,H38,0,NULL,NULL
20069,0000-01-01,NULL,H38,0,NULL,NULL
20070,2012-04-20,NULL,H38,0,NULL,NULL
20071,0000-01-01,NULL,H38,0,NULL,NULL
20072,0000-01-01,NULL,H38,0,NULL,NULL
