221,2013-05-16,ARLOLOHH,,,,20447,373,2,,75,1,,H38,7
222,2013-05-16,ARLOANAR,,,,20437,10180,3,,70,1,,H38,3
223,2013-05-17,LO,,,,20430,10213,3,,70,1,,H38,2
224,2013-05-17,ARARLOAN,,,,20447,471,3,,64,1,,H38,4
225,2013-05-18,ARLOHHAR,,,,20472,372,2,,63,1,,H38,7
226,2013-05-18,ARLOARHH,,,,20447,10124,2,,84,1,,H38,5
227,2013-05-18,ARANARHH,,,,20447,10163,2,,80,1,,H38,4
228,2013-05-18,ARARLOAN,,,,20435,400,3,,70,1,,H38,5
229,2013-05-19,ARLOAN,,,,20472,10111,3,,84,1,,H38,7
230,2013-05-19,ARLOANAN,,,,20437,10194,2,,88,1,,H38,3
231,2013-05-19,ARLOANAN,,,,20471,10113,3,,85,1,,H38,7
232,2013-05-19,ARLOLOAN,,,,20471,375,2,,79,1,,H38,7
233,2013-05-19,ARLOANHH,,,,20435,10138,3,,70,1,,H38,5
234,2013-05-19,LOLOANHH,,,,20430,10207,2,,51,1,,H38,2
235,2013-05-19,LO,,,,20430,10209,3,,54,1,,H38,2
236,2013-05-19,LOLOANHH,,,,20430,10200,3,,67,1,,H38,2
237,2013-05-20,LO,,,,20430,10214,2,,54,1,,H38,2
238,2013-05-20,ARLOANHH,,,,20471,10062,3,,80,1,,H38,9
239,2013-05-20,ARLOANAN,,,,20437,10195,2,,60,1,,H38,3
240,2013-05-20,ARLOANHH,,,,20447,10115,3,,73,1,,H38,7
241,2013-05-20,LOLOARAN,,,,20430,10206,2,,54,1,,H38,2
242,2013-05-21,LOLOARAN,,,,20430,10201,3,,56,1,,H38,2
243,2013-05-21,ARLOANHH,,,,20471,10103,2,,75,1,,H38,7
244,2013-05-21,ARLOARAN,,,,20437,10181,3,,75,1,,H38,3
245,2013-05-21,ARARLOAN,,,,20435,480,3,,80,1,,H38,4
246,2013-05-21,ARARLOAN,,,,20447,402,3,,83,1,,H38,5
247,2013-05-21,ARLOLOHH,,,,20447,414,2,,73,1,,H38,5
248,2013-05-21,ARLOANHH,,,,20472,10102,2,,84,1,,H38,7
249,2013-05-22,ARARLOAN,,,,20435,453,2,,75,1,,H38,4
250,2013-05-23,ARLOANAN,,,,20447,10086,2,,70,1,,H38,7
251,2013-05-24,ARARLOAN,,,,20435,457,2,,70,1,,H38,4
252,2013-05-24,ARLOANGV,,,,20471,10059,2,,84,1,,H38,9
253,2013-05-24,ARARLOLO,,,,20435,478,3,,89,1,,H38,4
254,2013-05-24,ARLOANAN,,,,20447,10096,2,,69,1,,H38,7
255,2013-05-25,ARARLOLO,,,,20447,417,3,,93,1,,H38,5
256,2013-05-25,ARLOANAN,,,,20437,10192,3,,77,1,,H38,3
257,2013-05-25,ARLOANHH,,,,20447,10156,3,,72,1,,H38,5
258,2013-05-25,ARLOANAN,,,,20437,10187,2,,64,1,,H38,3
259,2013-05-25,ARLOAN,,,,20437,10193,2,,70,1,,H38,3
260,2013-05-26,ARLOAN,,,,20447,10093,2,,69,1,,H38,7
261,2013-05-26,ARARLOAN,,,,20447,472,3,,93,1,,H38,4
262,2013-05-27,ARLOANAN,,,,20437,10191,2,,74,1,,H38,3
263,2013-05-29,ARARLOAN,,,,20435,424,3,,85,1,,H38,5
264,2013-05-29,ARLOANAN,,,,20472,10119,3,,110,1,,H38,7
265,2013-05-29,ARARLOAN,,,,20447,403,2,,75,1,,H38,5
266,2013-05-29,LO,,,,20430,10216,3,,65,1,,H38,2
267,2013-05-29,ARLOANAN,,,,20447,10118,2,,110,1,,H38,7
268,2013-05-30,ARARANAN,,,,20447,10176,2,,85,1,,H38,4
