"H38",10061,2004-03-20 0:00:00,"LOANANHH","","","982000007563277","UNKNLO","M2051",,"2",,
"H38",10062,2004-03-20 0:00:00,"LOAN","","","982000007623109","UNKNLO","M2023",,"2",,
"H38",10063,2004-03-21 0:00:00,"LOANHH","","","982000007488876","UNKNLO","M2160",,"2",,
"H38",10064,2004-03-23 0:00:00,"LOANAR","","","982000007220167","UNKNLO","M2088",,"2",,
"H38",10065,2004-04-05 0:00:00,"LOHHAN","","","982000007623251","UNKNLO","M2182",,"2",,
"H38",10066,,"AN","11136428","PAPA BLACKBIRD 8810","","PAPARITO","",,"2",,
"H38",10067,1973-08-26 0:00:00,"AR","58495","","","CHOCF373","PBC6F",,"2",,
"H38",10068,1970-09-10 0:00:00,"AR","33457","","","KAIDAHCF","",,"2",,
"H38",10069,,"AN","1041891","BLACKCAP SAMANTHA PP 338","","PSPOWER","",,"2",,
"H38",10070,2005-03-20 0:00:00,"LOANHHAR","","","985152000930430","307M","N3090",,"2",,
"H38",10071,2005-03-29 0:00:00,"LOHH","","","982000007489329","UNKNLO","N3446",,"2",,
"H38",369,2005-04-04 0:00:00,"LOANARHH","","","982000044680280","307M","N3326",,"2",,
"H38",10073,2005-04-08 0:00:00,"LOANANAN","","","","307M","N3089",,"2",,
"H38",10074,2005-04-10 0:00:00,"LOANANAN","","","982000007624002","UNKNLO","N3055",,"2",,
"H38",10075,2005-04-10 0:00:00,"LOANHHAN","","","982000044681024","307M","N3265",,"2",,
"H38",10076,2005-04-12 0:00:00,"LOANHHAR","","","","307M","N3059",,"2",,
"H38",10077,2005-04-12 0:00:00,"LOANHHAN","","","","307M","N3072",,"2",,
"H38",10078,2005-05-07 0:00:00,"LOHHHHAR","","","982000044680802","307M","N3306",,"2",,
"H38",10079,2005-05-07 0:00:00,"LOANHHAN","","","982000044680285","307M","N3330",,"2",,
"H38",10080,1978-03-21 0:00:00,"AR","95647","","","RCNROGI4","RCNXARM",,"2",,
"H38",10081,1974-05-04 0:00:00,"AR","66267","","","RRRBURKE","MDGLNRC",,"2",,
"H38",10082,1975-03-15 0:00:00,"AR","73399","","","ROCKYMTN","",,"2",,
"H38",10083,2006-03-22 0:00:00,"LOANHHAN","","","982009104189698","UNKNLO","P4018",,"2",,
"H38",372,2006-03-26 0:00:00,"LOHHARHH","","","949000000071018","307M","N3099",,"2",,
"H38",10085,2006-03-28 0:00:00,"LOHHHHAR","","","999000000004180","307M","N3306",,"2",,
"H38",373,2006-03-28 0:00:00,"LOLOHHAN","","","949000000039786","307M","P4191",,"2",,
"H38",10087,2006-03-28 0:00:00,"LOANANGV","","","982000128138902","UNKNLO","P4143",,"2",,
"H38",375,2006-03-28 0:00:00,"LOLOANAR","","","982000128138380","307M","P4132",,"2",,
"H38",10089,2006-03-29 0:00:00,"LOAN","","","982000128138502","307M","N3164",,"2",,
"H38",10090,2006-03-31 0:00:00,"LOANHP","","","982009104079522","UNKNLO","P4127",,"2",,
"H38",10091,2006-03-31 0:00:00,"LOANAR","","","999000000000009","UNKNLO","P4090",,"2",,
"H38",10092,2006-03-31 0:00:00,"LOANANHH","","","982009104079596","307M","N3113",,"2",,
"H38",10093,2006-04-01 0:00:00,"LOAN","","","982009104079394","UNKNLO","P4022",,"2",,
"H38",10094,2006-04-01 0:00:00,"LOAN","","","949000000073358","UNKNLO","P4042",,"2",,
"H38",377,2006-04-01 0:00:00,"LOAN","","","982000044436761","307M","N3087",,"2",,
"H38",10096,2006-04-01 0:00:00,"LOARHH","","","982000128138385","307M","N3305",,"2",,
