chaps_id,CalfID,entry_date,weight,hip_height,frame_score,status,notes,group,stage
195,A3001,2013-12-12,498,0,0,TRUE,,,R
196,A3002,,0,0,0,FALSE,,,R
197,A3003,2013-12-12,438,0,0,TRUE,,,R
198,A3004,,0,0,0,FALSE,,,R
199,A3005,2013-12-12,484,0,0,TRUE,,,R
200,A3006,,0,0,0,FALSE,,,R
201,A3010,2013-12-12,450,0,0,TRUE,,,R
202,A3011,,0,0,0,FALSE,,,R
203,A3012,,0,0,0,FALSE,,,R
204,A3018,2013-12-12,610,0,0,TRUE,,,R
205,A3019,2013-12-12,384,0,0,TRUE,,,R
206,A3020,,0,0,0,FALSE,,,R
207,A3021,2013-12-12,514,0,0,TRUE,,,R
208,A3022,,0,0,0,FALSE,,,R
209,A3023,2013-12-12,586,0,0,TRUE,,,R
210,A3031,2013-12-12,534,0,0,TRUE,,,R
211,A3032,2013-12-12,428,0,0,TRUE,,,R
212,A3033,2013-12-12,490,0,0,TRUE,,,R
