chaps_id,CalfID,entry_date,weight,hip_height,frame_score,status,notes,group,stage
384,T7087,,0,0,0,FALSE,,,I
385,T7107,,0,0,0,FALSE,,,I
386,T7109,,0,0,0,FALSE,,,I
387,T7116,,0,0,0,FALSE,,,I
388,T7124,,0,0,0,FALSE,,,I
389,T7131,,0,0,0,TRUE,,,I
390,T7163,,0,0,0,FALSE,,,I
391,T7166,,0,0,0,FALSE,,,I
392,T7209,,0,0,0,FALSE,,,I
393,T7290,,0,0,0,FALSE,,,I
394,T7291,,0,0,0,FALSE,,,I
395,U8001,,0,0,0,FALSE,,,I
396,U8004,,0,0,0,FALSE,,,I
397,U8007,,0,0,0,FALSE,,,I
398,U8008,,0,0,0,FALSE,,,I
399,U8010,,0,0,0,FALSE,,,I
400,U8020,,0,0,0,FALSE,,,I
401,U8032,,0,0,0,FALSE,,,I
402,U8044,,0,0,0,FALSE,,,I
403,U8045,,0,0,0,FALSE,,,I
404,U8055,,0,0,0,TRUE,,,I
405,U8056,,0,0,0,TRUE,,,I
406,U8057,,0,0,0,FALSE,,,I
407,U8058,,0,0,0,FALSE,,,I
408,U8080,,0,0,0,FALSE,,,I
409,U8091,,0,0,0,FALSE,,,I
410,U8093,,0,0,0,FALSE,,,I
411,U8094,,0,0,0,TRUE,,,I
412,U8104,,0,0,0,FALSE,,,I
413,U8117,,0,0,0,TRUE,,,I
414,U8133,,0,0,0,FALSE,,,I
415,U8150,,0,0,0,FALSE,,,I
416,U8154,,0,0,0,TRUE,,,I
417,U8163,,0,0,0,FALSE,,,I
418,U8180,,0,0,0,TRUE,,,I
419,U8189,,0,0,0,FALSE,,,I
420,U8190,,0,0,0,FALSE,,,I
421,U8191,,0,0,0,FALSE,,,I
422,U8200,,0,0,0,FALSE,,,I
423,U8205,,0,0,0,FALSE,,,I
424,U8242,,0,0,0,FALSE,,,I
425,U8255,,0,0,0,FALSE,,,I
426,U8256,,0,0,0,FALSE,,,I
427,U8262,,0,0,0,TRUE,,,I
428,U8263,,0,0,0,FALSE,,,I
429,U8268,,0,0,0,FALSE,,,I
430,U8270,,0,0,0,TRUE,,,I
431,U8271,,0,0,0,TRUE,,,I
432,U8276,,0,0,0,TRUE,,,I
433,U8277,,0,0,0,TRUE,,,I
434,U8278,,0,0,0,FALSE,,,I
435,U8300,,0,0,0,FALSE,,,I
436,U8303,,0,0,0,TRUE,,,I
437,U8305,,0,0,0,FALSE,,,I
438,U8310,,0,0,0,TRUE,,,I
439,U8313,,0,0,0,FALSE,,,I
440,U8314,,0,0,0,TRUE,,,I
441,U8316,,0,0,0,FALSE,,,I
442,U8317,,0,0,0,TRUE,,,I
443,UMS3,,0,0,0,FALSE,,,I
444,UMS4,,0,0,0,FALSE,,,I
445,W9048,,0,0,0,FALSE,,,I
446,W9051,,0,0,0,FALSE,,,I
447,W9052,,0,0,0,FALSE,,,I
448,W9053,,0,0,0,FALSE,,,I
449,W9057,,0,0,0,FALSE,,,I
450,W9058,,0,0,0,FALSE,,,I
451,W9059,,0,0,0,FALSE,,,I
452,W9060,,0,0,0,FALSE,,,I
453,W9069,,0,0,0,FALSE,,,I
454,W9072,,0,0,0,FALSE,,,I
455,W9073,,0,0,0,FALSE,,,I
456,W9076,,0,0,0,FALSE,,,I
457,W9077,,0,0,0,FALSE,,,I
458,W9089,,0,0,0,FALSE,,,I
459,W9107,,0,0,0,FALSE,,,I
460,W9108,,0,0,0,FALSE,,,I
461,W9109,,0,0,0,FALSE,,,I
462,W9120,,0,0,0,FALSE,,,I
463,W9123,,0,0,0,FALSE,,,I
464,W9124,,0,0,0,FALSE,,,I
465,W9125,,0,0,0,FALSE,,,I
466,W9148,,0,0,0,FALSE,,,I
467,W9157,,0,0,0,FALSE,,,I
468,W9158,,0,0,0,FALSE,,,I
469,W9178,,0,0,0,FALSE,,,I
470,W9186,,0,0,0,FALSE,,,I
471,W9187,,0,0,0,FALSE,,,I
472,W9188,,0,0,0,FALSE,,,I
473,W9189,,0,0,0,FALSE,,,I
474,W9196,,0,0,0,FALSE,,,I
475,W9207,,0,0,0,FALSE,,,I
476,W9208,,0,0,0,FALSE,,,I
477,W9214,,0,0,0,FALSE,,,I
478,W9215,,0,0,0,FALSE,,,I
479,W9217,,0,0,0,FALSE,,,I
480,W9224,,0,0,0,FALSE,,,I
481,W9227,,0,0,0,FALSE,,,I
482,W9235,,0,0,0,FALSE,,,I
483,W9240,,0,0,0,FALSE,,,I
484,W9245,,0,0,0,FALSE,,,I
485,W9251,,0,0,0,FALSE,,,I
486,WMS1,,0,0,0,FALSE,,,I
487,X0003,,0,0,0,FALSE,,,I
488,X0009,2011-04-19,784,0,0,TRUE,,,I
489,X0011,2011-04-19,838,49.5,4.7,TRUE,,,I
490,X0012,,0,0,0,FALSE,,,I
491,X0016,,0,0,0,FALSE,,,I
492,X0019,,0,0,0,FALSE,,,I
493,X0020,2011-04-19,712,46,2.9,TRUE,,,I
494,X0023,2011-04-19,798,46.5,3.2,TRUE,,,I
495,X0025,2011-04-19,810,45,2.4,TRUE,BANDED 11/15/2011,,I
496,X0026,,0,0,0,FALSE,,,I
497,X0029,,0,0,0,FALSE,,,I
498,X0030,,0,0,0,FALSE,,,I
499,X0032,,0,0,0,FALSE,,,I
500,X0033,2011-04-19,790,46.5,3.2,TRUE,BANDED 11/15/2011,,I
501,X0034,,0,0,0,FALSE,,,I
502,X0035,,0,0,0,FALSE,,,I
503,X0036,,0,0,0,FALSE,,,I
504,X0039,,0,0,0,FALSE,,,I
505,X0040,2011-04-19,666,0,0,TRUE,,,I
506,X0041,2011-04-19,642,45,2.5,TRUE,"BANDED 11/15/2011
SOLD 12/01/2011",,I
507,X0042,2011-04-19,564,0,0,TRUE,,,I
508,X0044,,0,0,0,FALSE,,,I
509,X0045,2011-04-19,658,45.5,2.8,TRUE,,,I
510,X0047,2011-04-19,690,47,3.5,TRUE,BANDED 11/15/2011,,I
511,X0048,,0,0,0,FALSE,,,I
512,X0049,,0,0,0,FALSE,,,I
513,X0052,,0,0,0,FALSE,,,I
514,X0053,2011-04-19,680,45.5,2.8,TRUE,,,I
515,X0054,,0,0,0,FALSE,,,I
516,X0056,,0,0,0,FALSE,,,I
517,X0059,,0,0,0,FALSE,,,I
518,X0060,2011-04-19,690,0,0,TRUE,,,I
519,X0061,2011-04-19,792,46.5,3.3,TRUE,BANDED 11/15/2011    DIED 11/21/2011 CASTRATION BAND CAME OFF AND BLED OUT,,I
520,X0062,2011-04-19,850,47,3.6,TRUE,BANDED 11/14/2011,,I
521,X0069,2011-04-19,762,44.5,2.4,TRUE,BANDED 11/15/2011,,I
522,X0070,,0,0,0,FALSE,,,I
523,X0071,,0,0,0,FALSE,,,I
524,X0072,,0,0,0,FALSE,,,I
525,X0073,2011-04-19,788,47.5,3.9,TRUE,,,I
526,X0077,2011-04-19,822,47.5,3.9,TRUE,BANDED 11/15/2011,,I
527,X0085,,0,0,0,FALSE,,,I
528,X0091,2011-04-19,630,0,0,TRUE,,,I
529,X0095,,0,0,0,FALSE,,,I
530,X0097,2011-04-19,648,46.5,3.4,TRUE,,,I
531,X0100,2011-04-19,798,46.5,3.5,TRUE,BANDED 11/15/2011,,I
532,X0112,2011-04-19,604,0,0,TRUE,,,I
533,X0113,2011-04-19,806,46.5,3.5,TRUE,BANDED 11/15/2011,,I
534,X0123,2011-04-19,606,0,0,TRUE,,,I
535,X0124,2011-04-19,730,46.5,3.5,TRUE,,,I
536,X0125,,0,0,0,FALSE,,,I
537,X0126,2011-04-19,790,45,2.7,TRUE,BANDED 11/15/2011,,I
538,X0128,,0,0,0,FALSE,,,I
539,X0129,,0,0,0,FALSE,,,I
540,X0144,,0,0,0,FALSE,,,I
541,X0145,,0,0,0,FALSE,,,I
542,X0146,,0,0,0,FALSE,,,I
543,X0155,2011-04-19,656,45,2.8,TRUE,BANDED 11/15/2011,,I
544,X0157,2011-04-19,674,43,1.8,TRUE,,,I
545,X0167,2011-04-19,790,46.5,3.6,TRUE,BANDED 11/15/2011,,I
546,X0172,,0,0,0,FALSE,,,I
547,X0188,2011-04-19,558,0,0,TRUE,,,I
548,X0195,2011-04-19,718,45,2.9,TRUE,,,I
549,X0196,,0,0,0,FALSE,,,I
550,X0197,,0,0,0,FALSE,,,I
551,X0202,,0,0,0,FALSE,,,I
552,X0226,2011-04-19,534,0,0,TRUE,,,I
553,X0240,,0,0,0,FALSE,,,I
554,X0248,,0,0,0,FALSE,,,I
555,XMS1,,0,0,0,FALSE,,,I
556,XMS10,,0,0,0,FALSE,,,I
557,XMS11,,0,0,0,FALSE,,,I
558,XMS14,,0,0,0,FALSE,,,I
559,XMS15,,0,0,0,FALSE,,,I
560,XMS2,,0,0,0,FALSE,,,I
561,XMS4,,0,0,0,FALSE,,,I
562,XMS7,,0,0,0,FALSE,,,I
563,Y1003,,0,0,0,FALSE,,,I
564,Y1005,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
565,Y1009,,0,0,0,FALSE,,,I
566,Y1013,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
567,Y1014,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
568,Y1015,,0,0,0,FALSE,,,I
569,Y1017,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
570,Y1018,,0,0,0,FALSE,,,I
571,Y1023,,0,0,0,FALSE,,,I
572,Y1026,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
573,Y1028,,0,0,0,FALSE,,,I
574,Y1029,,0,0,0,FALSE,,,I
575,Y1030,,0,0,0,FALSE,,,I
576,Y1031,,0,0,0,FALSE,,,I
577,Y1032,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
578,Y1036,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
579,Y1038,,0,0,0,FALSE,,,I
580,Y1039,,0,0,0,FALSE,,,I
581,Y1040,,0,0,0,FALSE,,,I
582,Y1042,,0,0,0,FALSE,,,I
583,Y1044,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
584,Y1045,,0,0,0,FALSE,,,I
585,Y1046,,0,0,0,FALSE,,,I
586,Y1047,,0,0,0,FALSE,,,I
587,Y1048,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
588,Y1049,,0,0,0,FALSE,,,I
589,Y1052,,0,0,0,FALSE,,,I
590,Y1053,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
591,Y1055,,0,0,0,FALSE,,,I
592,Y1056,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
593,Y1057,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
594,Y1058,,0,0,0,FALSE,,,I
595,Y1059,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
596,Y1060,,0,0,0,FALSE,,,I
597,Y1061,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
598,Y1062,,0,0,0,FALSE,,,I
599,Y1063,,0,0,0,FALSE,,,I
600,Y1064,,0,0,0,FALSE,,,I
601,Y1067,,0,0,0,FALSE,,,I
602,Y1068,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
603,Y1069,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
604,Y1070,,0,0,0,FALSE,,,I
605,Y1071,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
606,Y1072,,0,0,0,FALSE,,,I
607,Y1075,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
608,Y1076,,0,0,0,FALSE,,,I
609,Y1077,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
610,Y1081,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
611,Y1085,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
612,Y1086,,0,0,0,FALSE,,,I
613,Y1087,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
614,Y1088,,0,0,0,FALSE,,,I
615,Y1091,,0,0,0,FALSE,,,I
616,Y1102,,0,0,0,FALSE,,,I
617,Y1103,,0,0,0,FALSE,,,I
618,Y1118,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
619,Y1119,,0,0,0,FALSE,,,I
620,Y1130,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
621,Y1141,,0,0,0,FALSE,,,I
622,Y1143,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
623,Y1146,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
624,Y1150,,0,0,0,FALSE,,,I
625,Y1154,,0,0,0,FALSE,,,I
626,Y1157,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
627,Y1162,,0,0,0,FALSE,,,I
628,Y1163,,0,0,0,FALSE,,,I
629,Y1167,,0,0,0,FALSE,,,I
630,Y1170,,0,0,0,FALSE,,,I
631,Y1172,,0,0,0,FALSE,,,I
632,Y1176,,0,0,0,FALSE,,,I
633,Y1182,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
634,Y1185,,0,0,0,TRUE,TO DECATUR 11/15/2011,,I
635,Y1193,,0,0,0,FALSE,,,I
636,Y1199,,0,0,0,FALSE,,,I
637,Y1211,,0,0,0,FALSE,,,I
638,Y1221,,0,0,0,FALSE,,,I
639,YMS04,,0,0,0,FALSE,,,I
640,YMS05,,0,0,0,FALSE,,,I
641,YMS06,,0,0,0,FALSE,,,I
642,YMS07,,0,0,0,FALSE,,,I
643,YMS13,,0,0,0,FALSE,,,I
644,YMS21,,0,0,0,FALSE,,,I
645,YMSEarly,,0,0,0,FALSE,,,I
665,Z2001,2013-04-23,544,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
666,Z2003,,0,0,0,FALSE,,,I
667,Z2005,,0,0,0,FALSE,,,I
668,Z2012,,0,0,0,FALSE,,,I
669,Z2019,,0,0,0,FALSE,,,I
670,Z2024,2013-05-01,514,42.5,1.9,TRUE,,,I
671,Z2025,2013-05-01,630,44,2.7,TRUE,,,I
672,Z2026,,0,0,0,FALSE,,,I
673,Z2027,2013-04-23,622,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
674,Z2030,2013-05-01,608,44,2.7,TRUE,,,I
675,Z2031,,0,0,0,FALSE,,,I
676,Z2032,,0,0,0,FALSE,,,I
677,Z2033,2013-04-23,614,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
678,Z2034,2013-05-01,554,44,2.7,TRUE,,,I
679,Z2037,2013-05-01,536,44.5,3,TRUE,,,I
680,Z2042,,0,0,0,FALSE,,,I
681,Z2043,,0,0,0,FALSE,,,I
682,Z2046,,0,0,0,FALSE,,,I
683,Z2047,2013-04-23,626,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
684,Z2051,,0,0,0,FALSE,,,I
685,Z2052,,0,0,0,FALSE,,,I
686,Z2053,,0,0,0,FALSE,,,I
687,Z2056,,0,0,0,FALSE,,,I
688,Z2060,,0,0,0,FALSE,,,I
689,Z2062,,0,0,0,FALSE,,,I
690,Z2063,,0,0,0,FALSE,,,I
691,Z2064,2013-05-01,638,46,3.8,TRUE,,,I
692,Z2070,,0,0,0,FALSE,,,I
693,Z2072,,0,0,0,FALSE,,,I
694,Z2075,,0,0,0,FALSE,,,I
695,Z2081,,0,0,0,FALSE,,,I
696,Z2085,,0,0,0,FALSE,,,I
697,Z2086,,0,0,0,FALSE,,,I
698,Z2091,2013-04-23,656,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
699,Z2092,,0,0,0,FALSE,,,I
700,Z2093,2013-04-23,604,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
701,Z2096,2013-04-23,598,0,0,TRUE,"SOLD 05/02/2013 
FENCE CRAWLER",,I
702,Z2097,,0,0,0,FALSE,,,I
703,Z2098,,0,0,0,FALSE,,,I
704,Z2099,,0,0,0,FALSE,,,I
705,Z2103,,0,0,0,FALSE,,,I
706,Z2104,2013-05-01,612,46.5,4.1,TRUE,,,I
707,Z2105,2013-05-01,536,43,2.3,TRUE,,,I
708,Z2112,2013-05-01,662,47,4.4,TRUE,,,I
709,Z2118,,0,0,0,FALSE,,,I
710,Z2119,,0,0,0,FALSE,,,I
711,Z2123,,0,0,0,FALSE,,,I
712,Z2125,,0,0,0,FALSE,,,I
713,Z2127,2013-05-01,670,45,3.4,TRUE,,,I
714,Z2128,2013-05-01,642,45,3.4,TRUE,,,I
715,Z2131,2013-05-01,590,43.5,2.6,TRUE,,,I
716,Z2133,2013-04-23,540,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
717,Z2134,2013-05-01,502,42,1.9,TRUE,,,I
718,Z2140,2013-04-23,590,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
719,Z2144,,0,0,0,FALSE,,,I
720,Z2145,,0,0,0,FALSE,,,I
721,Z2151,2013-05-01,452,41,1.4,TRUE,,,I
722,Z2154,2013-05-01,602,45,3.4,TRUE,,,I
723,Z2155,,0,0,0,FALSE,,,I
724,Z2157,,0,0,0,FALSE,,,I
725,Z2161,2013-04-23,548,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
726,Z2163,,0,0,0,FALSE,,,I
727,Z2164,2013-04-23,650,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
728,Z2171,2013-04-23,646,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
729,Z2173,2013-05-01,558,44.5,3.2,TRUE,,,I
730,Z2176,2013-04-23,606,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
731,Z2177,,0,0,0,FALSE,,,I
732,Z2180,2013-05-01,560,42.5,2.3,TRUE,,,I
733,Z2181,2013-04-23,496,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
734,Z2182,,0,0,0,FALSE,,,I
735,Z2189,,0,0,0,FALSE,,,I
736,Z2192,,0,0,0,FALSE,,,I
737,Z2200,,0,0,0,FALSE,,,I
738,Z2201,,0,0,0,FALSE,,,I
739,Z2208,2013-04-23,466,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
740,Z2214,2013-04-23,596,0,0,TRUE,TO LINGLE WY 05/07/2013,,I
741,Z2222,2013-05-01,478,43.5,3.3,TRUE,,,I
742,ZMS06,,0,0,0,FALSE,,,I
743,ZMS07,,0,0,0,FALSE,,,I
744,ZMS09,,0,0,0,FALSE,,,I
745,ZMS11,,0,0,0,FALSE,,,I
746,ZMSNC2,,0,0,0,FALSE,,,I
