chaps_id,entry_date,weight,hip_height,frame_score,back_fat,rib_eye,marbling,stage
684,21-Oct-13,840,0,0,0,0,0,F
685,21-Oct-13,758,0,0,0,0,0,F
686,21-Oct-13,844,0,0,0,0,0,F
687,21-Oct-13,936,0,0,0,0,0,F
688,21-Oct-13,776,0,0,0,0,0,F
689,21-Oct-13,800,0,0,0,0,0,F
690,21-Oct-13,960,0,0,0,0,0,F
691,,0,0,0,0,0,0,F
692,21-Oct-13,858,0,0,0,0,0,F
693,21-Oct-13,856,0,0,0,0,0,F
694,21-Oct-13,904,0,0,0,0,0,F
695,21-Oct-13,930,0,0,0,0,0,F
696,21-Oct-13,922,0,0,0,0,0,F
697,21-Oct-13,982,0,0,0,0,0,F
698,,0,0,0,0,0,0,F
699,21-Oct-13,1000,0,0,0,0,0,F
700,,0,0,0,0,0,0,F
701,,0,0,0,0,0,0,F
702,,0,0,0,0,0,0,F
703,21-Oct-13,948,0,0,0,0,0,F
704,21-Oct-13,846,0,0,0,0,0,F
705,21-Oct-13,874,0,0,0,0,0,F
706,,0,0,0,0,0,0,F
707,,0,0,0,0,0,0,F
708,,0,0,0,0,0,0,F
709,21-Oct-13,840,0,0,0,0,0,F
710,21-Oct-13,884,0,0,0,0,0,F
711,21-Oct-13,766,0,0,0,0,0,F
712,,0,0,0,0,0,0,F
713,,0,0,0,0,0,0,F
714,,0,0,0,0,0,0,F
715,,0,0,0,0,0,0,F
716,,0,0,0,0,0,0,F
717,,0,0,0,0,0,0,F
718,,0,0,0,0,0,0,F
719,21-Oct-13,950,0,0,0,0,0,F
720,21-Oct-13,816,0,0,0,0,0,F
721,,0,0,0,0,0,0,F
722,,0,0,0,0,0,0,F
723,21-Oct-13,968,0,0,0,0,0,F
724,21-Oct-13,948,0,0,0,0,0,F
725,,0,0,0,0,0,0,F
726,21-Oct-13,798,0,0,0,0,0,F
727,,0,0,0,0,0,0,F
728,,0,0,0,0,0,0,F
729,,0,0,0,0,0,0,F
730,,0,0,0,0,0,0,F
731,21-Oct-13,942,0,0,0,0,0,F
732,,0,0,0,0,0,0,F
733,,0,0,0,0,0,0,F
734,21-Oct-13,910,0,0,0,0,0,F
735,21-Oct-13,730,0,0,0,0,0,F
736,21-Oct-13,812,0,0,0,0,0,F
737,21-Oct-13,788,0,0,0,0,0,F
738,21-Oct-13,940,0,0,0,0,0,F
739,,0,0,0,0,0,0,F
740,,0,0,0,0,0,0,F
741,,0,0,0,0,0,0,F
742,,0,0,0,0,0,0,F
743,,0,0,0,0,0,0,F
744,,0,0,0,0,0,0,F
745,,0,0,0,0,0,0,F
746,,0,0,0,0,0,0,F
