chaps_id,entry_date,weight,hip_height,frame_score,status,notes,group,stage
489,2011-10-28,1100,0,0,TRUE,,,F
490,,0,0,0,FALSE,,,F
491,,0,0,0,FALSE,,,F
492,,0,0,0,FALSE,,,F
493,2011-10-28,928,0,0,TRUE,,,F
494,2011-10-28,1070,0,0,TRUE,,,F
495,2011-11-14,1110,0,0,TRUE,BANDED 11/15/2011,,F
496,,0,0,0,FALSE,,,F
497,,0,0,0,FALSE,,,F
498,,0,0,0,FALSE,,,F
499,,0,0,0,FALSE,,,F
500,2011-11-14,1085,0,0,TRUE,BANDED 11/15/2011,,F
501,,0,0,0,FALSE,,,F
502,,0,0,0,FALSE,,,F
503,,0,0,0,FALSE,,,F
504,,0,0,0,FALSE,,,F
505,2011-10-28,920,0,0,TRUE,,,F
506,2011-05-05,670,0,0,TRUE,"BANDED 11/15/2011
SOLD 12/01/2011",,F
507,2011-10-28,858,0,0,TRUE,,,F
508,,0,0,0,FALSE,,,F
509,2011-10-28,960,0,0,TRUE,,,F
510,2011-11-14,912,0,0,TRUE,BANDED 11/15/2011,,F
511,,0,0,0,FALSE,,,F
512,,0,0,0,FALSE,,,F
513,,0,0,0,FALSE,,,F
514,2011-10-28,968,0,0,TRUE,,,F
515,,0,0,0,FALSE,,,F
516,,0,0,0,FALSE,,,F
517,,0,0,0,FALSE,,,F
518,2011-10-28,872,0,0,TRUE,,,F
519,2011-11-14,1070,0,0,TRUE,BANDED 11/15/2011    DIED 11/21/2011 CASTRATION BAND CAME OFF AND BLED OUT,,F
520,2011-11-14,1015,0,0,TRUE,BANDED 11/14/2011,,F
521,2011-11-14,1100,0,0,TRUE,BANDED 11/15/2011,,F
522,,0,0,0,FALSE,,,F
523,,0,0,0,FALSE,,,F
524,,0,0,0,FALSE,,,F
525,2011-10-28,1125,0,0,TRUE,,,F
526,2011-11-14,1045,0,0,TRUE,BANDED 11/15/2011,,F
527,,0,0,0,FALSE,,,F
528,2011-10-28,828,0,0,TRUE,,,F
529,,0,0,0,FALSE,,,F
530,2011-10-28,968,0,0,TRUE,,,F
531,2011-11-14,1035,0,0,TRUE,BANDED 11/15/2011,,F
532,2011-10-28,922,0,0,TRUE,,,F
533,2011-11-14,1035,0,0,TRUE,BANDED 11/15/2011,,F
534,2011-10-28,896,0,0,TRUE,,,F
535,2011-10-28,934,0,0,TRUE,,,F
536,,0,0,0,FALSE,,,F
537,2011-11-14,904,0,0,TRUE,BANDED 11/15/2011,,F
538,,0,0,0,FALSE,,,F
539,,0,0,0,FALSE,,,F
540,,0,0,0,FALSE,,,F
541,,0,0,0,FALSE,,,F
542,,0,0,0,FALSE,,,F
543,2011-11-14,880,0,0,TRUE,BANDED 11/15/2011,,F
544,2011-10-28,906,0,0,TRUE,,,F
545,2011-11-14,866,0,0,TRUE,BANDED 11/15/2011,,F
546,,0,0,0,FALSE,,,F
547,2011-10-28,848,0,0,TRUE,,,F
548,2011-10-28,1025,0,0,TRUE,,,F
549,,0,0,0,FALSE,,,F
550,,0,0,0,FALSE,,,F
551,,0,0,0,FALSE,,,F
552,2011-10-28,774,0,0,TRUE,,,F
553,,0,0,0,FALSE,,,F
554,,0,0,0,FALSE,,,F
555,,0,0,0,FALSE,,,F
556,,0,0,0,FALSE,,,F
557,,0,0,0,FALSE,,,F
558,,0,0,0,FALSE,,,F
559,,0,0,0,FALSE,,,F
560,,0,0,0,FALSE,,,F
561,,0,0,0,FALSE,,,F
562,,0,0,0,FALSE,,,F
563,,0,0,0,FALSE,,,F
564,2011-11-14,0,0,0,TRUE,TO DECATUR 11/15/2011,,F
565,,0,0,0,FALSE,,,F
566,2011-11-14,568,0,0,TRUE,TO DECATUR 11/15/2011,,F
567,2011-11-14,664,0,0,TRUE,TO DECATUR 11/15/2011,,F
568,,0,0,0,FALSE,,,F
569,2011-11-14,628,0,0,TRUE,TO DECATUR 11/15/2011,,F
570,,0,0,0,FALSE,,,F
571,,0,0,0,FALSE,,,F
572,2011-11-14,644,0,0,TRUE,TO DECATUR 11/15/2011,,F
573,,0,0,0,FALSE,,,F
574,,0,0,0,FALSE,,,F
575,,0,0,0,FALSE,,,F
576,,0,0,0,FALSE,,,F
577,2011-11-14,612,0,0,TRUE,TO DECATUR 11/15/2011,,F
578,2011-11-14,686,0,0,TRUE,TO DECATUR 11/15/2011,,F
579,,0,0,0,FALSE,,,F
580,,0,0,0,FALSE,,,F
581,,0,0,0,FALSE,,,F
582,,0,0,0,FALSE,,,F
583,2011-11-14,762,0,0,TRUE,TO DECATUR 11/15/2011,,F
584,,0,0,0,FALSE,,,F
585,,0,0,0,FALSE,,,F
586,,0,0,0,FALSE,,,F
587,2011-11-14,712,0,0,TRUE,TO DECATUR 11/15/2011,,F
588,,0,0,0,FALSE,,,F
589,,0,0,0,FALSE,,,F
590,2011-11-14,548,0,0,TRUE,TO DECATUR 11/15/2011,,F
591,,0,0,0,FALSE,,,F
592,2011-11-14,732,0,0,TRUE,TO DECATUR 11/15/2011,,F
593,2011-11-14,606,0,0,TRUE,TO DECATUR 11/15/2011,,F
594,,0,0,0,FALSE,,,F
595,2011-11-14,596,0,0,TRUE,TO DECATUR 11/15/2011,,F
596,,0,0,0,FALSE,,,F
597,2011-11-14,574,0,0,TRUE,TO DECATUR 11/15/2011,,F
598,,0,0,0,FALSE,,,F
599,,0,0,0,FALSE,,,F
600,,0,0,0,FALSE,,,F
601,,0,0,0,FALSE,,,F
602,2011-11-14,684,0,0,TRUE,TO DECATUR 11/15/2011,,F
603,2011-11-14,586,0,0,TRUE,TO DECATUR 11/15/2011,,F
604,,0,0,0,FALSE,,,F
605,2011-11-14,552,0,0,TRUE,TO DECATUR 11/15/2011,,F
606,,0,0,0,FALSE,,,F
607,2011-11-14,644,0,0,TRUE,TO DECATUR 11/15/2011,,F
608,,0,0,0,FALSE,,,F
609,2011-11-14,526,0,0,TRUE,TO DECATUR 11/15/2011,,F
610,2011-11-14,620,0,0,TRUE,TO DECATUR 11/15/2011,,F
611,2011-11-14,588,0,0,TRUE,TO DECATUR 11/15/2011,,F
612,,0,0,0,FALSE,,,F
613,2011-11-14,598,0,0,TRUE,TO DECATUR 11/15/2011,,F
614,,0,0,0,FALSE,,,F
615,,0,0,0,FALSE,,,F
616,,0,0,0,FALSE,,,F
617,,0,0,0,FALSE,,,F
618,2011-11-14,552,0,0,TRUE,TO DECATUR 11/15/2011,,F
619,,0,0,0,FALSE,,,F
620,2012-11-14,502,0,0,TRUE,TO DECATUR 11/15/2011,,F
621,,0,0,0,FALSE,,,F
622,2011-11-14,598,0,0,TRUE,TO DECATUR 11/15/2011,,F
623,2011-11-14,524,0,0,TRUE,TO DECATUR 11/15/2011,,F
624,,0,0,0,FALSE,,,F
625,,0,0,0,FALSE,,,F
626,2011-11-14,610,0,0,TRUE,TO DECATUR 11/15/2011,,F
627,,0,0,0,FALSE,,,F
628,,0,0,0,FALSE,,,F
629,,0,0,0,FALSE,,,F
630,,0,0,0,FALSE,,,F
631,,0,0,0,FALSE,,,F
632,,0,0,0,FALSE,,,F
633,2012-11-14,504,0,0,TRUE,TO DECATUR 11/15/2011,,F
634,2011-11-14,546,0,0,TRUE,TO DECATUR 11/15/2011,,F
635,,0,0,0,FALSE,,,F
636,,0,0,0,FALSE,,,F
637,,0,0,0,FALSE,,,F
638,,0,0,0,FALSE,,,F
639,,0,0,0,FALSE,,,F
640,,0,0,0,FALSE,,,F
641,,0,0,0,FALSE,,,F
642,,0,0,0,FALSE,,,F
