235,"2013-11-13",330.00,36.00,1.70,
236,"2013-11-13",330.00,34.50,1.00,
237,"2013-11-13",320.00,34.50,1.30,
238,"2013-11-14",498.00,40.50,3.90,
239,"2013-11-14",406.00,39.00,3.40,
240,"2013-11-14",512.00,42.50,4.90,
241,"2013-11-13",356.00,34.00,1.00,
242,"2013-11-13",408.00,37.50,2.50,
243,"2013-11-14",474.00,41.00,4.40,
244,"2013-11-14",482.00,40.50,3.90,
245,"2013-11-14",536.00,41.50,4.40,
246,"2013-11-14",538.00,41.50,4.40,
247,"2013-11-14",472.00,41.00,4.40,
248,"2013-11-14",522.00,42.50,5.20,
249,"2013-11-14",404.00,39.50,3.70,
250,"2013-11-14",494.00,42.00,5.00,
251,"2013-11-14",428.00,41.50,4.70,
252,"2013-11-14",440.00,39.00,3.50,
253,"2013-11-14",472.00,40.00,3.80,
254,"2013-11-14",438.00,40.50,4.20,
255,"2013-11-14",540.00,42.00,4.80,
256,"2013-11-14",474.00,42.50,5.00,
257,"2013-11-14",476.00,39.50,3.50,
258,"2013-11-14",380.00,37.50,2.80,
259,"2013-11-14",432.00,40.50,4.30,
260,"2013-11-14",476.00,42.00,5.00,
261,"2013-11-14",540.00,43.00,5.30,
262,"2013-11-14",384.00,39.50,3.80,
263,"2013-11-14",476.00,41.00,4.40,
264,"2013-11-14",458.00,41.50,4.60,
265,"2013-11-14",544.00,42.00,5.00,
266,"2013-11-13",314.00,34.50,1.20,
267,"2013-11-14",554.00,41.00,4.60,
268,"2013-11-14",502.00,42.00,5.10,
269,"2013-11-14",416.00,40.00,4.10,
270,"2013-11-14",454.00,40.50,4.20,
271,"2013-11-14",388.00,38.50,3.40,
272,"2013-11-14",490.00,41.50,4.90,
273,"2013-11-14",468.00,40.50,4.20,
274,"2013-11-14",394.00,38.50,3.40,
275,"2013-11-13",290.00,35.00,1.80,
276,"2013-11-13",442.00,40.00,4.10,
277,"2013-11-13",396.00,39.50,4.00,
278,"2013-11-13",398.00,40.00,4.30,
279,"",0.00,0.00,0.00,
280,"",0.00,0.00,0.00,
281,"2014-11-13",490.00,40.50,3.80,
282,"2014-11-13",602.00,43.00,5.10,
283,"2014-11-13",516.00,44.00,5.30,
284,"2014-11-13",522.00,40.50,3.90,
285,"2014-11-13",500.00,44.00,5.60,
286,"2014-11-13",610.00,44.00,5.30,
287,"2014-11-13",548.00,42.00,4.40,
288,"2014-11-13",453.00,42.00,4.70,
289,"2014-11-13",461.00,40.00,3.70,
290,"2014-11-13",425.00,38.50,3.00,
291,"2014-11-13",500.00,42.50,5.00,
292,"2014-11-13",416.00,38.50,2.70,
293,"2014-11-13",586.00,42.00,4.40,
294,"2014-11-13",532.00,41.00,4.30,
295,"2014-05-14",0.00,0.00,-15.70,
296,"2014-11-13",502.00,41.00,4.30,
297,"2014-11-13",496.00,40.50,4.00,
298,"2014-11-13",558.00,42.00,4.50,
299,"2014-07-17",0.00,0.00,0.00,
300,"2014-11-13",552.00,42.50,4.70,
301,"2014-11-13",502.00,40.00,3.80,
302,"2014-11-13",538.00,42.00,4.50,
303,"2014-11-13",487.00,42.00,4.50,
304,"2014-11-13",480.00,39.50,3.30,
305,"2014-11-13",397.00,36.50,2.10,
306,"2014-11-13",475.00,42.50,5.00,
307,"2014-11-13",512.00,42.50,4.80,
308,"2014-11-13",416.00,39.50,3.30,
309,"2014-11-13",487.00,41.50,4.30,
310,"2014-11-13",492.00,41.50,4.30,
311,"2014-11-13",546.00,42.50,4.80,
312,"2014-11-13",412.00,40.00,3.90,
313,"2014-11-13",516.00,42.00,4.60,
314,"2014-11-13",550.00,42.00,4.80,
315,"2014-11-13",424.00,39.50,3.60,
316,"2014-11-13",483.00,40.00,3.60,
317,"2014-11-13",423.00,38.00,2.90,
318,"2014-11-13",469.00,40.00,3.60,
319,"2014-11-13",500.00,39.50,3.40,
320,"2014-11-13",473.00,40.00,3.90,
321,"2014-11-13",493.00,40.50,4.20,
322,"2014-11-13",496.00,40.00,3.70,
323,"2014-11-13",538.00,42.50,5.20,
324,"2014-11-13",574.00,43.00,5.20,
325,"2014-11-13",518.00,41.50,4.70,
326,"2014-11-13",754.00,43.00,5.40,
327,"2014-11-13",437.00,40.50,4.00,
328,"2014-11-13",485.00,41.50,4.70,
329,"2014-11-13",457.00,41.50,4.80,
330,"2014-11-13",526.00,42.50,5.00,
331,"2014-11-13",481.00,41.50,4.80,
332,"2014-11-13",461.00,42.50,5.10,
333,"2014-11-13",393.00,40.00,3.80,
334,"2014-11-13",636.00,41.50,4.60,
335,"2014-11-13",476.00,41.50,4.60,
336,"2014-11-13",477.00,40.00,4.10,
337,"2014-11-13",546.00,41.00,4.40,
338,"2014-11-13",570.00,43.50,5.80,
339,"2014-11-13",520.00,42.00,4.80,
340,"2014-11-13",432.00,40.00,4.10,
341,"2014-11-13",451.00,40.50,4.30,
342,"2014-11-13",458.00,41.00,4.40,
343,"2014-11-13",492.00,40.50,4.20,
344,"2014-11-13",493.00,41.00,4.40,
345,"2014-11-13",446.00,41.00,4.50,
346,"2014-11-13",500.00,41.00,4.50,
347,"2014-11-13",508.00,39.50,3.90,
348,"2014-11-13",438.00,40.00,4.20,
349,"2014-11-13",396.00,39.00,3.70,
350,"2014-11-13",430.00,42.00,5.20,
351,"2014-11-13",394.00,39.00,3.70,
352,"2014-11-13",289.00,32.50,0.60,
353,"2014-11-13",462.00,40.50,4.40,
354,"2014-11-13",506.00,41.50,4.90,
355,"2014-11-13",363.00,37.50,3.00,
356,"2014-11-13",315.00,38.00,3.40,
357,"2014-10-22",0.00,0.00,-15.40,
358,"2014-11-13",510.00,42.50,5.50,
359,"2014-11-13",395.00,38.50,3.60,
360,"2014-11-13",367.00,39.00,4.00,
361,"2014-04-04",0.00,0.00,0.00,
362,"2014-04-28",0.00,0.00,0.00,
363,"2014-05-25",0.00,0.00,0.00,
364,"1990-10-22",565.00,0.00,0.00,
365,"1990-10-22",574.00,0.00,0.00,
366,"1990-10-22",575.00,0.00,0.00,
367,"2005-10-26",422.00,0.00,0.00,
368,"2005-10-26",388.00,0.00,0.00,
369,"2005-10-26",434.00,0.00,0.00,
370,"2006-10-18",402.00,0.00,0.00,
371,"2006-10-18",434.00,0.00,0.00,
372,"2006-10-18",394.00,0.00,0.00,
373,"2006-10-18",432.00,0.00,0.00,
374,"2006-10-18",396.00,0.00,0.00,
375,"2006-10-18",370.00,0.00,0.00,
376,"2006-10-18",486.00,0.00,0.00,
377,"2006-10-18",322.00,0.00,0.00,
378,"2006-10-18",380.00,0.00,0.00,
379,"2007-10-01",0.00,0.00,0.00,
380,"2007-10-19",434.00,0.00,0.00,
381,"2007-10-19",416.00,0.00,0.00,
382,"2007-10-19",426.00,0.00,0.00,
383,"2007-10-19",530.00,0.00,0.00,
384,"2007-10-19",432.00,0.00,0.00,
385,"2007-10-19",474.00,0.00,0.00,
386,"2007-10-19",386.00,0.00,0.00,
387,"",0.00,0.00,0.00,
388,"2007-10-19",452.00,0.00,0.00,
389,"2007-10-19",496.00,0.00,0.00,
390,"2007-10-19",420.00,0.00,0.00,
391,"2007-10-19",430.00,0.00,0.00,
392,"2007-10-19",416.00,0.00,0.00,
393,"2007-10-19",426.00,0.00,0.00,
394,"2007-10-19",278.00,0.00,0.00,
395,"2008-10-17",450.00,40.00,3.10,
396,"2008-10-17",516.00,41.00,3.60,
397,"2008-10-28",460.00,40.00,3.30,
398,"2008-10-17",512.00,42.00,4.10,
399,"2008-10-17",442.00,41.00,3.70,
400,"2008-10-28",440.00,37.00,1.80,
401,"2008-10-17",482.00,42.00,4.20,
402,"2008-10-16",532.00,44.00,5.20,
403,"2008-10-28",390.00,39.00,2.80,
404,"2008-10-16",528.00,44.00,4.90,
405,"2008-10-16",466.00,43.00,4.40,
406,"2008-10-28",440.00,40.00,3.30,
407,"2008-10-28",472.00,42.00,4.30,
408,"2008-10-17",500.00,41.00,3.80,
409,"2008-10-17",416.00,40.00,3.30,
410,"2008-10-17",464.00,42.00,4.30,
411,"2008-10-17",574.00,43.00,4.40,
412,"2008-10-16",422.00,41.00,3.80,
413,"2008-10-28",498.00,43.00,4.50,
414,"2008-10-17",470.00,42.00,4.30,
415,"2008-10-16",404.00,42.00,4.30,
416,"2008-10-17",438.00,41.00,3.60,
417,"2008-10-16",416.00,42.00,4.40,
418,"2008-10-28",482.00,43.00,4.60,
419,"",0.00,0.00,0.00,
420,"2008-10-22",454.00,41.00,4.00,
421,"2008-10-17",406.00,40.00,3.40,
422,"2008-10-28",406.00,39.00,0.00,
423,"2008-10-16",0.00,0.00,0.00,
424,"2008-10-28",414.00,40.00,3.60,
425,"2008-10-28",0.00,0.00,0.00,
426,"2008-10-28",406.00,40.00,3.70,
427,"2008-10-28",478.00,41.00,3.80,
428,"2008-10-28",420.00,40.00,3.70,
429,"2008-10-16",396.00,41.00,4.10,
430,"2008-10-28",338.00,34.00,0.40,
431,"2008-10-17",436.00,41.00,3.90,
432,"2008-10-28",428.00,41.00,3.90,
433,"2008-10-28",454.00,41.00,3.90,
434,"2008-10-28",408.00,39.00,3.20,
435,"2008-10-01",0.00,0.00,0.00,
436,"2008-10-28",290.00,33.00,0.20,
437,"2008-05-01",0.00,0.00,0.00,
438,"2008-10-28",318.00,36.00,1.70,
439,"2008-10-28",372.00,38.00,3.00,
440,"2008-10-28",342.00,38.00,2.90,
441,"2008-10-21",316.00,39.00,3.50,
442,"2008-10-28",328.00,36.00,2.00,
